Participant,Prime,Prime_Duration,rt,Response
BR,TOTALLY,68.07000001,1312.16,TOTALLY
BR,EFFIGY,60.04500001,7999.115,XXXXX
BR,REACTOR,64.295,1953.22,FACTOR
BR,PULL,65.655,1805.59,PULP
BR,OPTION,67.685,1867.48,OPTION
BR,CHEAT,65.05999999,992.755,CHEAT
BR,ERUPT,67.01499999,1396.975,ERUPT
BR,LYNX,67.175,857.275,XXXXX
BR,VOID,51.84,710.69,VOID
BR,MIDLAND,64.985,1004.03,MAN
BR,TRAITOR,68.235,1312.795,TRAITOR
BR,FREAK,64.925,909.995,FREAK
BR,KEEP,67.1,1084.74,KEEP
BR,SNAP,68.025,840.195,SNAPS
BR,CLAW,66.98,1775.525,CLAW
BR,LEND,66.525,892.045,LEND
BR,FAUNA,65.63,8001.67,XXXXX
BR,FOREST,65.44999999,1023.085,FOREST
BR,UNEASY,65.59,1137.18,SUNDAY
BR,PEEP,66.41999999,1022.93,PEEP
BR,CORNER,65.77500001,2137.99,CORNER
BR,CHEER,58.25,8004.085,XXXXX
BR,MUZZLE,66.935,1140.235,MUZZLE
BR,SPUN,67.495,956.665,SPUN
BR,PIAZZA,66.66,1037.18,PIZZA
BR,SPUNK,65.35999999,2336.82,SPUNK
BR,SUIT,51.695,8011.47,XXXXX
BR,CEASE,67.01,1404.15,CEASE
BR,FLAK,67.45,1569.735,FLAK
BR,MEET,66.46,1053.915,MEET
BR,HOSTEL,64.45000001,1885.46,HOSTILE
BR,MORAL,67.14500001,1091.93,MORAL
BR,STARK,66.63,1433.91,SHAK
BR,SPAN,68.19999999,4400.455, 
BR,WIND,66.51999999,856.055,WIND
BR,VODKA,65.89,7999.405,XXXXX
BR,RESUME,67.45,1208.85,RESUME
BR,TRIVIA,67.085,1346.77,TRIVIA
BR,DAMAGE,52.53,3434.845,DAMAGE
BR,SHAVE,64.755,1038.735,SEEM
