Participant,Prime,Prime_Duration,rt,Response
PN,FREAK,60.375,2485.7,FREAK
PN,TOTALLY,66.56499999,2135.685,XXXXX
PN,CORNER,66.85499998,2295.005,CORNER
PN,HOSTEL,66.75499998,1987.525,XXXXX
PN,SPAN,66.75,3144.225,PAIN
PN,TRIVIA,67.43,1584.83,TEETH
PN,SPUNK,66.97499999,1734.42,SPUNK
PN,SHAVE,67.26000001,1843.095,SHAVE
PN,RESUME,66.51,334.41,XXXXX
PN,WIND,66.48000001,1116.73,WIND
PN,LYNX,66.18000002,833.345,XXXXX
PN,OPTION,67.045,1850.82,POTION
PN,PULL,66.18999998,750.1,XXXXX
PN,UNEASY,66.65999998,2531.78,EASE
PN,MEET,66.89999998,3302.48,TRAIN
PN,DAMAGE,66.055,1647.615,DAMAGE
PN,LEND,66.56500002,1095.8,XXXXX
PN,SNAP,61.64,1734.215,SNAP
PN,PEEP,66.77,1267.635,PEEL
PN,MUZZLE,66.85499998,1700.985,MUSSEL
PN,CEASE,66.765,516.855,XXXXX
PN,ERUPT,66.655,377.835,XXXXX
PN,VOID,67.22500001,1202.165,VOID
PN,VODKA,66.31999998,1251.285,VODKA
PN,CHEAT,66.35499999,1267.575,CHEAT
PN,TRAITOR,66.51499998,1101.005,SUGAR
PN,FAUNA,66.8,1495.095,FALSE
PN,FLAK,66.88499998,558.925,XXXXX
PN,PIAZZA,66.88,1517.67,PIZZA
PN,CHEER,66.85500001,1818.49,CHEESE
PN,MORAL,67.15999998,2215.28,MORAL
PN,SPUN,73,2485.125,SPEAR
PN,FOREST,66.8,1610.92,FOREST
PN,CLAW,66.67,1600.975,CREST
PN,EFFIGY,66.79000001,3568.89,FLOURISH
PN,STARK,66.69500002,1683.97,LANES
PN,REACTOR,66.71000001,2251.08,REACTOR
PN,SUIT,66.67999999,1267.065,SUIT
PN,MIDLAND,66.735,416.37,XXXXX
PN,KEEP,66.88500001,1483.79,KEEP
