"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"EARLY","slash",1.84884,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",2,1,NA,"firstword","firstword",NA,NA,"1",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","firstword","Unprimed",NA
"CLOCK","slash",0.935045,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",23,1,NA,"Related","BEST","WORST",NA,"4",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"MOVE","z",0.70557,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"GHOST","z",1.147835,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",39,3,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"CANCER","slash",0.98506,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",30,1,"Identical","Unrelated","SCISSORS",NA,NA,"37",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Identical"
"TOES","slash",1.886425,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",37,4,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"DRAW","z",0.729625,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SPIDER","slash",1.450815,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",41,4,NA,"Identical","NAVY",NA,NA,"3",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"OFFICE","slash",0.66486,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",33,1,NA,"Identical","SHOVE",NA,NA,"16",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"SOAP","slash",1.198165,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",4,4,NA,NA,NA,NA,"ZEST",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"GLORY","slash",0.87951,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",35,2,NA,"Unrelated","DOCTOR",NA,"HOPE","38",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Related"
"TWELVE","slash",1.027865,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,"Studied",17,2,"Identical","Related","STEPS","STAIRS",NA,"20",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Identical"
"SMELL","z",0.83441,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SOUR","z",1.003065,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"TOCK","z",0.79812,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"HELLO","z",0.7986,"JL3",2,"2020-10-17_16h18.03.414","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
