RecalledWord,StudyPosition,Block
LETTUCE,1,1
TALK,2,1
MUSIC ,3,1
YEAR,4,1
VOLCANO,5,1
HEAR,6,1
CLEAR,7,1
BELL,8,1
FOOD,9,1
CHURCH,10,1
COLLECT,11,1
PROBLEM,12,1
TREE,13,1
STREET,14,1
LOVE,15,1
SWORD,16,1
ROOF,17,1
JACKET,18,1
BREAK,19,1
MAGIC,20,1
HAIR,21,1
MAYBE,22,1
SICK,23,1
NONE,24,1
BOARD,25,1
STICKY,26,1
HAPPY,27,1
STORE,28,1
LOSE,29,1
SING,30,1
STRANGE,31,1
FIND,32,1
WARM,33,1
GAME,34,1
TAKE,35,1
SHIP,36,1
SMELL,37,1
CHOOSE,38,1
SOUR,39,1
DRESS,40,1
LAUGH,41,1
DESERT,42,1
TRAILER,1,2
HATE,2,2
STAMP,3,2
SLIDE,4,2
SHERIFF,5,2
SPIT,6,2
REAL,7,2
ANNOY,8,2
MANY,9,2
EXACT,10,2
TOOL,11,2
SAME,12,2
SILVER,13,2
DRUGS,14,2
YOUNG,15,2
VOTE,16,2
THIN,17,2
SHALLOW,18,2
KNIFE,19,2
WRONG,20,2
PLANE ,21,2
CHILD,22,2
PACKAGE,23,2
RENT,24,2
STRIPE,25,2
NECK,26,2
QUIET,27,2
EXCUSE,28,2
MARRY,29,2
DEATH,30,2
CARD,31,2
CLOWN,32,2
PURPOSE,33,2
POTATO,34,2
SCISSORS,35,2
RAIN,36,2
TOCK,37,2
THANKS,38,2
BUSH,39,2
PIECE,40,2
DISAGREE,41,2
DRAW,42,2
MATH,1,3
BIKE,2,3
WRITE,3,3
HEAD,4,3
SHEEP,5,3
GRAVE,6,3
LIGHT,7,3
NIGHTS,8,3
STRESS,9,3
SKIN,10,3
ROSE,11,3
WOOD,12,3
CLIMB,13,3
SELF,14,3
GRAND,15,3
GUILT,16,3
STUPID,17,3
STEAL,18,3
SPOTS,19,3
BABY,20,3
REPEAT,21,3
DOCTOR,22,3
TOWN,23,3
STING,24,3
CELL,25,3
SHIRT,26,3
PENNY,27,3
MOVE,28,3
TOOTH,29,3
SUBJECT,30,3
MILK,31,3
UNDER,32,3
BREAD,33,3
KNIT,34,3
RULE,35,3
EXPLODE,36,3
ARMS,37,3
FAKE,38,3
PROPER,39,3
TOUCH,40,3
CLASS,41,3
BRAIN,42,3
COPY,1,4
SLEEP,2,4
WATER,3,4
PLAN,4,4
OVEN,5,4
SOFT,6,4
HELLO,7,4
SMALL,8,4
ITCH,9,4
SILK,10,4
PRIDE,11,4
NINE,12,4
BANK,13,4
EFFECT,14,4
MAID,15,4
SNEEZE,16,4
BALL ,17,4
FIRE,18,4
MAD,19,4
SURE,20,4
ENGLISH,21,4
LETTER,22,4
FINISH,23,4
PENCIL,24,4
GLASSES,25,4
CAKE,26,4
SMART,27,4
CARRY,28,4
SPICE,29,4
TIRED,30,4
WANT,31,4
LARGE,32,4
BOSS,33,4
CASTLE,34,4
PAPER,35,4
ALLOW,36,4
MINIMUM,37,4
MONKEY,38,4
JEANS,39,4
FRONT,40,4
ONCE,41,4
UNCLEAR,42,4
