"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"PIECE",1384.575,"firstword","firstword",NA,1,1,11,"Studied",NA,NA
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"CHILD",829.5399999,"CLOWN","Identical",66.51500007,2,1,1,"Studied",NA,NA
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"TOCK",673.035,"SILENCE","Related",67.43000005,3,1,10,"Studied",NA,"QUIET"
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"THIN",605.005,"DEATH","Identical",67.34499999,4,1,33,"Studied",NA,NA
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"POTATO",2359.93,"PARDON","Related",68.36999999,5,1,32,"Studied",NA,"EXCUSE"
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"ANNOYING",1683.3,"LEMON","Unrelated",67.18000001,6,1,NA,NA,NA,NA
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"SILVER",858.2350001,"QUEEN","Unrelated",67.34499999,7,1,40,"Studied",NA,NA
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"WRONG",757.095,"PLANT","Unrelated",67.12999998,8,1,2,"Studied",NA,NA
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"PLANE",983.64,"SCISSORS","Identical",67.25000008,9,1,NA,NA,NA,NA
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"BUSH",1397.235,"MINUTE","Unrelated",67.52499996,10,1,21,"Studied",NA,NA
"SE",1,"2020-11-09_16h03.55.110","M2.3ConstantTotalFinal","2020.1.3",60,"TOOL",723.615,"TOOL","Identical",72.99500005,11,1,24,"Studied","Identical",NA
