"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"MAD",1500,"firstword","firstword",NA,1,1,33,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"MAID",916,"BLACK","Unrelated",66,2,1,8,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"GLASSES",1600,"UNCLEAR","Identical",66,3,1,5,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"WATER",1067,"SCRATCH","Related",67,4,1,11,"Studied",NA,"ITCH"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"FIRE",550,"BANK","Identical",67,5,1,31,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"JEANS",1417,"MINIMUM","Identical",67,6,1,34,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"EYES",6433,"BRIDE","Unrelated",66,7,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"DENY",6350,"POUND","Unrelated",67,8,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"RIDE",4033,"SWAMP","Unrelated",66,9,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"RIVER",6383,"PERMIT","Related",67,10,1,NA,NA,NA,"ALLOW"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"UNCLEAR",5599,"MANAGER","Related",66,11,1,1,"Studied","Identical","BOSS"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"ENGLISH",1647,"SMALL","Identical",67,12,1,2,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"SPICE",767,"SPICE","Identical",68,13,1,27,"Studied","Identical",NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8000,"DIGNITY","Related",67,14,1,NA,NA,NA,"PRIDE"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8000,"BAKE","Related",65,15,1,NA,NA,NA,"CAKE"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"FIGURE",2855,"FINISH","Identical",66,16,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"ROW",3017,"BOUNCE","Related",67,17,1,NA,NA,NA,"BALL "
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"OVEN",1217,"JUMP","Unrelated",66,18,1,37,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"DENY",4750,"LARGE","Identical",67,19,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"HURT",6183,"KISS","Unrelated",66,20,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"HEP",7283,"BORED","Related",66,21,1,NA,NA,NA,"TIRED"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"HELP",900,"SILK","Identical",67,22,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8001,"DIRT","Unrelated",67,23,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"CARRY",2633,"DESIRE","Related",67,24,1,19,"Studied",NA,"WANT"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"CASTLE",918,"COPY","Identical",66,25,1,20,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",7999,"KILL","Unrelated",68,26,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"SOFT",6017,"EIGHT","Related",67,27,1,21,"Studied",NA,"NINE"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"COZY",1284,"GEEK","Unrelated",67,28,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8000,"CAUSE","Related",66,29,1,NA,NA,NA,"EFFECT"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"CASTLE",4900,"SURE","Identical",67,30,1,20,"Studied",NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8001,"MAIL","Related",66,31,1,NA,NA,NA,"LETTER"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"EARTH",7734,"HOTEL","Unrelated",66,32,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8000,"ROAD","Unrelated",67,33,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8009,"FRONT","Identical",67,34,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"DUSK",849,"DUSK","Unrelated",66,35,1,NA,NA,"Unrelated",NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"CHAIR",6735,"GORILLA","Related",66,36,1,NA,NA,NA,"MONKEY"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"WATCH",1882,"PENCIL","Identical",66,37,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"XXXXX",8000,"MARGIN","Related",67,38,1,NA,NA,NA,"PAPER"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"CLEAN",1934,"ALLERGY","Related",67,39,1,NA,NA,NA,"SNEEZE"
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"TRAIN",7383,"SMART","Identical",66,40,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"COZY",7334,"HELLO","Identical",67,41,1,NA,NA,NA,NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"PLAN",1383,"PLAN","Identical",67,42,1,30,"Studied","Identical",NA
"JR",1,"2020-11-05_16h45.25.462","M2.1ConstantTotalFinal","2020.1.3",60,"SWORD",1384,"firstword","firstword",NA,1,2,11,"Studied",NA,NA
