RecalledWord,StudyPosition,Block
MARRY,1,1
STAMP,2,1
TRAILER,3,1
ANNOY,4,1
RENT,5,1
SAME,6,1
TOOL,7,1
VOTE,8,1
CHILD,9,1
POTATO,10,1
PACKAGE,11,1
RAIN,12,1
NECK,13,1
SPIT,14,1
STRIPE,15,1
SHERIFF,16,1
BUSH,17,1
PIECE,18,1
CLOWN,19,1
EXCUSE,20,1
DRUGS,21,1
REAL,22,1
THIN,23,1
CARD,24,1
QUIET,25,1
EXACT,26,1
DRAW,27,1
SCISSORS,28,1
SILVER,29,1
KNIFE,30,1
YOUNG,31,1
DEATH,32,1
DISAGREE,33,1
SHALLOW,34,1
SLIDE,35,1
HATE,36,1
WRONG,37,1
PLANE ,38,1
PURPOSE,39,1
THANKS,40,1
MANY,41,1
,42,1
TOUCH,1,2
MOVE,2,2
TOOTH,3,2
FAKE,4,2
TOWN,5,2
WRITE,6,2
GRAVE,7,2
CLASS,8,2
SHIRT,9,2
SKIN,10,2
DOCTOR,11,2
BIKE,12,2
ARMS,13,2
SELF,14,2
STING,15,2
RULE,16,2
SPOTS,17,2
BRAIN,18,2
CLIMB,19,2
MATH,20,2
ROSE,21,2
UNDER,22,2
PROPER,23,2
HEAD,24,2
STEAL,25,2
GUILT,26,2
STUPID,27,2
REPEAT,28,2
STRESS,29,2
CELL,30,2
SHEEP,31,2
WOOD,32,2
GRAND,33,2
LIGHT,34,2
SUBJECT,35,2
BABY,36,2
BREAD,37,2
PENNY,38,2
KNIT,39,2
NIGHTS,40,2
EXPLODE,41,2
,42,2
HELLO,1,3
PAPER,2,3
CASTLE,3,3
MAD,4,3
NINE,5,3
ENGLISH,6,3
COPY,7,3
SILK,8,3
ONCE,9,3
MAID,10,3
ITCH,11,3
WANT,12,3
FRONT,13,3
MONKEY,14,3
BALL ,15,3
PLAN,16,3
ALLOW,17,3
OVEN,18,3
LARGE,19,3
EFFECT,20,3
GLASSES,21,3
SURE,22,3
UNCLEAR,23,3
SMALL,24,3
SPICE,25,3
BOSS,26,3
WATER,27,3
PRIDE,28,3
FINISH,29,3
MINIMUM,30,3
TIRED,31,3
SMART,32,3
SOFT,33,3
JEANS,34,3
CARRY,35,3
FIRE,36,3
PENCIL,37,3
CAKE,38,3
LETTER,39,3
SLEEP,40,3
BANK,41,3
,42,3
STORE,1,4
NONE,2,4
LAUGH,3,4
HAPPY,4,4
MAYBE,5,4
YEAR,6,4
SOUR,7,4
LETTUCE,8,4
DRESS,9,4
HAIR,10,4
STRANGE,11,4
ROOF,12,4
STREET,13,4
MAGIC,14,4
COLLECT,15,4
FIND,16,4
SICK,17,4
DESERT,18,4
CHOOSE,19,4
TREE,20,4
BREAK,21,4
TALK,22,4
SMELL,23,4
PROBLEM,24,4
TAKE,25,4
SHIP,26,4
CLEAR,27,4
HEAR,28,4
GAME,29,4
CHURCH,30,4
SING,31,4
MUSIC ,32,4
LOSE,33,4
BELL,34,4
LOVE,35,4
VOLCANO,36,4
SWORD,37,4
BOARD,38,4
WARM,39,4
JACKET,40,4
STICKY,41,4
,42,4
