Participant,Prime,Prime_Duration,rt,Response
RH,STARK,65.6150002,3785.22,SHARK
RH,MUZZLE,66.02000003,8000.285,SHARK
RH,PIAZZA,66.29000022,4100.625,PIZZA
RH,TRAITOR,65.09000016,3183.66,TRAITOR
RH,WIND,67.49000004,2632.39,WIND
RH,EFFIGY,65.57999994,3551.11,SAFETY
RH,MEET,66.05000002,2583.025,MEET
RH,REACTOR,67.21999985,2017.14,REACTION
RH,VODKA,66.04499999,1398.98,VODKA
RH,UNEASY,65.96000004,2466.455,UNEASY
RH,MIDLAND,68.22999986,1351.44,MIDDLE
RH,ERUPT,67.36500002,5800.73,INTERRUPT
RH,LYNX,66.11000001,1224.85,BLAND
RH,CLAW,66.35500002,8001.34,CLEAR
RH,KEEP,65.7850001,8000.945,KEEP
RH,CHEAT,66.37999997,3768.07,CHEAT
RH,SPAN,66.11999986,2049.62,SPANISH
RH,SPUN,66.98999996,8000.355,KEEP
RH,HOSTEL,66.39500009,3099.66,HOST
RH,FAUNA,66.84500002,2634.185,FALSE
RH,CHEER,67.28999992,1751.34,CHEAT
RH,SHAVE,66.79000007,1216.455,SHAVE
RH,FREAK,67.25499989,1339.795,HAVE
RH,VOID,66.36000006,1116.625,AVOID
RH,SPUNK,66.36000006,1350.88,SPUNK
RH,SNAP,66.43999997,767.64,NAP
RH,SUIT,67.61499983,2284.465,TRUE
RH,DAMAGE,66.58499991,1083.615,DAMAGE
RH,FOREST,66.73000008,2100.045,FOREST
RH,MORAL,66.46000012,3865.285,MORAL
RH,FLAK,66.67999993,1032.965,LEAK
RH,LEND,66.78500003,1616.42,SPEND
RH,OPTION,66.30499987,5553.44,OPTION
RH,TOTALLY,66.37499994,2651.165,TOTALLY
RH,RESUME,66.54499983,948.5800001,RESUME
RH,PEEP,66.03999995,1866.37,PREACH
RH,CEASE,66.2,1517.035,SUCCESS
RH,PULL,67.39499979,8001.6,SUCCESS
RH,TRIVIA,65.59999986,1566.175,TRAIN
RH,CORNER,65.7850001,1367.86,CORNER
