Participant,Prime,Prime_Duration,rt,Response
SA,TRIVIA,66.15000003,1999.57,TRIVIA
SA,STARK,66.68499997,1333.15,STARS
SA,REACTOR,66.81500003,1100.235,FENCE
SA,PULL,66.73000002,1249.99,PENCIL
SA,SNAP,66.25000003,1399.32,KIDNAP
SA,RESUME,66.59499998,2016.59,PURFUME
SA,PEEP,66.51000003,1199.39,QUEEN
SA,ERUPT,66.61000004,2749.845,ERUPT
SA,WIND,66.68499997,1083.31,WIND
SA,CHEAT,67.35999999,1299.54,CHEAT
SA,MORAL,66.42499997,983.37,MORE
SA,OPTION,66.91499997,2233.645,OPINION
SA,FLAK,66.41000003,1116.9,FLAKE
SA,VOID,66.34999998,1782.475,VOLCANO
SA,SPUN,66.72,2233.355,SPUN
SA,MEET,66.42500003,1133.35,MEET
SA,CEASE,66.91499997,1416.275,CREASE
SA,SHAVE,66.89000002,1233.175,SHAVE
SA,UNEASY,66.89500005,1717.16,XXXXX
SA,VODKA,66.59,1866.96,VODKA
SA,KEEP,66.43000001,1483.435,KEEP
SA,CLAW,66.93500001,932.86,CLAW
SA,PIAZZA,66.18999998,1366.49,PIZZA
SA,MUZZLE,66.93999999,1449.54,MUSCLE
SA,TRAITOR,67.06999999,3734.34,TOMATO
SA,SUIT,66.67999999,1316.635,STITCH
SA,TOTALLY,67.03999999,1083.33,UNCLE
SA,CORNER,66.45500002,1433.11,CORNER
SA,FOREST,66.80499995,1299.805,FOREST
SA,DAMAGE,66.735,1583.035,DAMAGE
SA,LEND,66.44000002,1299.835,LEGEND
SA,CHEER,56.10499997,1716.96,EAGLE
SA,FREAK,66.59999996,1417.285,FREAK
SA,SPUNK,68.10000003,1382.395,SPOON
SA,HOSTEL,66.94000005,1216.795,HOTEL
SA,SPAN,66.27999997,2032.555,SPANISH
SA,MIDLAND,66.20999996,1683.335,MIDLAN
SA,FAUNA,66.82000001,616.29,XXXXX
SA,EFFIGY,66.93999999,1550.965,EFFORT
SA,LYNX,66.51999999,3633.57,LEMON
