RecalledWord,StudyPosition,Block
WARM,1,1
GAME,2,1
YEAR,3,1
COLLECT,4,1
BOARD,5,1
JACKET,6,1
SICK,7,1
LOVE,8,1
FOOD,9,1
LAUGH,10,1
SOUR,11,1
BELL,12,1
MAYBE,13,1
MUSIC ,14,1
DRESS,15,1
BREAK,16,1
CLEAR,17,1
SING,18,1
CHOOSE,19,1
PROBLEM,20,1
MAGIC,21,1
ROOF,22,1
HEAR,23,1
VOLCANO,24,1
HAIR,25,1
STORE,26,1
LETTUCE,27,1
NONE,28,1
STICKY,29,1
SHIP,30,1
DESERT,31,1
HAPPY,32,1
STREET,33,1
TALK,34,1
LOSE,35,1
FIND,36,1
SWORD,37,1
CHURCH,38,1
TAKE,39,1
TREE,40,1
STRANGE,41,1
SMELL,42,1
HATE,1,2
SHALLOW,2,2
TOCK,3,2
BUSH,4,2
CHILD,5,2
SPIT,6,2
CLOWN,7,2
SHERIFF,8,2
PACKAGE,9,2
SLIDE,10,2
RAIN,11,2
DRUGS,12,2
PLANE ,13,2
VOTE,14,2
DEATH,15,2
SCISSORS,16,2
THANKS,17,2
STAMP,18,2
NECK,19,2
DISAGREE,20,2
WRONG,21,2
SAME,22,2
QUIET,23,2
YOUNG,24,2
TOOL,25,2
KNIFE,26,2
CARD,27,2
MARRY,28,2
STRIPE,29,2
POTATO,30,2
ANNOY,31,2
PURPOSE,32,2
THIN,33,2
PIECE,34,2
SILVER,35,2
MANY,36,2
REAL,37,2
TRAILER,38,2
DRAW,39,2
RENT,40,2
EXACT,41,2
EXCUSE,42,2
UNDER,1,3
CLIMB,2,3
TOOTH,3,3
MILK,4,3
ARMS,5,3
SHEEP,6,3
LIGHT,7,3
STING,8,3
PENNY,9,3
CLASS,10,3
RULE,11,3
BABY,12,3
ROSE,13,3
GRAVE,14,3
STEAL,15,3
NIGHTS,16,3
DOCTOR,17,3
WOOD,18,3
REPEAT,19,3
SKIN,20,3
TOUCH,21,3
STUPID,22,3
GRAND,23,3
STRESS,24,3
BRAIN,25,3
WRITE,26,3
MATH,27,3
HEAD,28,3
FAKE,29,3
SHIRT,30,3
MOVE,31,3
KNIT,32,3
SPOTS,33,3
BREAD,34,3
TOWN,35,3
GUILT,36,3
BIKE,37,3
EXPLODE,38,3
SELF,39,3
CELL,40,3
PROPER,41,3
SUBJECT,42,3
SPICE,1,4
NINE,2,4
ONCE,3,4
SMART,4,4
SILK,5,4
FRONT,6,4
OVEN,7,4
ALLOW,8,4
EFFECT,9,4
BOSS,10,4
FIRE,11,4
WANT,12,4
PENCIL,13,4
MONKEY,14,4
SOFT,15,4
SMALL,16,4
PRIDE,17,4
WATER,18,4
LETTER,19,4
BANK,20,4
GLASSES,21,4
PLAN,22,4
JEANS,23,4
CAKE,24,4
FINISH,25,4
TIRED,26,4
BALL ,27,4
MAD,28,4
SLEEP,29,4
UNCLEAR,30,4
CASTLE,31,4
ITCH,32,4
HELLO,33,4
CARRY,34,4
LARGE,35,4
COPY,36,4
ENGLISH,37,4
SNEEZE,38,4
MAID,39,4
SURE,40,4
MINIMUM,41,4
PAPER,42,4
