DelayedWord,DelayedRT,Studied,StudyPosition,Block,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,PrimePosition,PrimeBlock
COLLECT,3065.875,Studied,42,1,NA,"8,1,7",Identical,SING,NA,NA,unrelated,,
JACKET,1497.79,Studied,2,1,NA,5,Unrelated,LOOK,NA,NA,unrelated,,
JEANS,933.405,Studied,34,4,NA,5,Related,DOZE,SLEEP,NA,unrelated,,
HATE,766.425,Studied,16,2,NA,2,Identical,ANNOY,NA,NA,unrelated,,
LOVE,918.25,Studied,34,1,NA,9,Identical,TAKE,NA,NA,unrelated,,
SOUR,1500.155,Studied,4,1,NA,"4,10",Unrelated,MOST,NA,NA,unrelated,,
PILE,3582.855,NA,NA,NA,NA,7,Identical,BELL,NA,NA,unrelated,,
CLOWN,3099.325,Studied,2,2,NA,7,Unrelated,TIGER,NA,CIRCUS,related,5,2
EVIL,4067.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
SHOES,6856.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
MAD,665.9349999,Studied,33,4,NA,1,firstword,firstword,NA,NA,firstword,,
,7999.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
SELECT,4834.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
TREE,933.315,Studied,19,1,Identical,NA,NA,NA,NA,NA,,,
,8000.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
RED,4748.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7998.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7998.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
