DelayedWord,DelayedRT
LETTUCE,8000.755
HAIR,7999.715
VOLCANO,8001.175
LOSE,7999.66
SING,7999.165
MUSIC,8000.065
BOARD,8001.6
CHURCH,8000.37
ROOF,8000.41
STORE,8000.035
TREE,7999.145
STREET,8000.23
DESERT,8000.98
FIND,8000.805
SHIP,8000.145
BABY,8001.615
MARRY,8000.025
DEATH,8000.195
RENT,8000.63
PLANE,8000.89
PACKAGE,7990.66
CLOWN,7999.91
LETTER,8001.305
SCISSORS,8001.75
VOTE,7999.875
SKINNY,8000.175
SHALLOW,8001.41
BUSH,8000.025
PIECE,7996.415
,7999.28
SHERIFF,8013.025
TROLLEY,7999.58
STAMP,8000.325
SLIDE,8000.185
,8000.9
MANY,8001.42
EXACT,7999.345
METAL,8001.135
,7999.98
BIKE,7999.345
M,7999.57
MATH,8003.43
TURN,8000.605
SHEEP,7999.405
GRAVE,7999.995
WOOD,8001.11
DOCTOR,8001.225
CELL,7999.815
ROSE,8000.475
SKIN,7999.51
KNIT,8000.71
EXPLODE,8000.63
ARMS,8026.16
MAID,7999.44
SNEEZE,8000.605
APARTMENT,8000.16
FIRE,8002.53
BALLS,8000.825
EFFECT,7989.755
NINE,7999.075
BANK,8000.84
PLAN,7997.85
SLEEP,8001.48
OVEN,7999.045
SOFT,8001.1
SILKC,7999.485
CAKE,8215.96
BOSS,7986.84
ANGRY,8000.68
PAPER,6602.03
