Participant,Prime,Prime_Duration,rt,Response
AA,KEEP,44.02999999,4395.835, 
AA,CHEER,66.81500003,1648.6,XXXXX
AA,CEASE,66.56499999,1231.77,XXXXX
AA,LYNX,65.48499997,696.97,XXXXX
AA,FAUNA,66.69499999,649.75,XXXXX
AA,SUIT,66.88,587.895,XXXXX
AA,REACTOR,70.47500001,1031.115,XXXXX
AA,FLAK,66.505,1865.16,XXXXX
AA,FREAK,66.62,698.39,XXXXX
AA,EFFIGY,66.04000001,930.63,XXXXX
AA,PEEP,66.54999999,421.485,XXXXX
AA,MORAL,66.24499999,430.66,XXXXX
AA,SPAN,66.64500001,1030.565,XXXXX
AA,STARK,66.64999999,348.725,XXXXX
AA,CORNER,66.77999999,821.005,XXXXX
AA,MIDLAND,54.58,748.87,XXXXX
AA,FOREST,66.75499998,1092.465,XXXXX
AA,HOSTEL,66.23,915.095,XXXXX
AA,VODKA,66.59500004,398.18,XXXXX
AA,MEET,66.04000001,515.33,XXXXX
AA,LEND,66.54000003,363.995,XXXXX
AA,RESUME,61.53499999,304.82,XXXXX
AA,VOID,71.26,880.985,XXXXX
AA,CLAW,66.635,615.315,XXXXX
AA,SNAP,66.605,320.76,XXXXX
AA,CHEAT,66.62,115.675,XXXXX
AA,PULL,65.565,464.93,XXXXX
AA,SPUN,63.23499995,764.47,XXXXX
AA,PIAZZA,66.65999995,288.7,XXXXX
AA,SHAVE,63.59999999,247.795,XXXXX
AA,TRIVIA,66.67500001,283.135,XXXXX
AA,OPTION,66.37999997,897.495,XXXXX
AA,MUZZLE,67.01,1531.8,XXXXX
AA,TOTALLY,66.63999998,685.205,XXXXX
AA,WIND,67.60000001,68.73,XXXXX
AA,DAMAGE,67.66500004,314.665,XXXXX
AA,TRAITOR,66.60000002,748.47,XXXXX
AA,SPUNK,66.53000001,819.815,XXXXX
AA,UNEASY,66.08000002,557.805,XXXXX
AA,ERUPT,66.54500001,497.33,XXXXX
