RecalledWord,StudyPosition,Block
EXACT,1,1
CLOWN,2,1
WRONG,3,1
THANKS,4,1
DRAW,5,1
STAMP,6,1
RAIN,7,1
MARRY,8,1
ANNOY,9,1
YOUNG,10,1
CHILD,11,1
VOTE,12,1
DEATH,13,1
SHERIFF,14,1
SCISSORS,15,1
TOCK,16,1
SILVER,17,1
PLANE ,18,1
STRIPE,19,1
RENT,20,1
SLIDE,21,1
THIN,22,1
PACKAGE,23,1
EXCUSE,24,1
SPIT,25,1
PIECE,26,1
KNIFE,27,1
QUIET,28,1
SHALLOW,29,1
POTATO,30,1
REAL,31,1
BUSH,32,1
CARD,33,1
HATE,34,1
TRAILER,35,1
SAME,36,1
MANY,37,1
PURPOSE,38,1
DISAGREE,39,1
TOOL,40,1
NECK,41,1
,42,1
CLASS,1,2
STEAL,2,2
HEAD,3,2
TOWN,4,2
WRITE,5,2
SHIRT,6,2
SHEEP,7,2
STUPID,8,2
TOUCH,9,2
BREAD,10,2
GRAVE,11,2
ROSE,12,2
PENNY,13,2
STING,14,2
SPOTS,15,2
CLIMB,16,2
CELL,17,2
MILK,18,2
STRESS,19,2
RULE,20,2
LIGHT,21,2
MATH,22,2
REPEAT,23,2
TOOTH,24,2
BIKE,25,2
MOVE,26,2
ARMS,27,2
SKIN,28,2
SELF,29,2
GUILT,30,2
WOOD,31,2
DOCTOR,32,2
FAKE,33,2
EXPLODE,34,2
BABY,35,2
NIGHTS,36,2
KNIT,37,2
PROPER,38,2
GRAND,39,2
UNDER,40,2
SUBJECT,41,2
,42,2
ONCE,1,3
FRONT,2,3
LETTER,3,3
SMART,4,3
WATER,5,3
MINIMUM,6,3
BANK,7,3
SMALL,8,3
JEANS,9,3
FIRE,10,3
PENCIL,11,3
LARGE,12,3
WANT,13,3
MAID,14,3
SURE,15,3
GLASSES,16,3
SOFT,17,3
EFFECT,18,3
NINE,19,3
PLAN,20,3
UNCLEAR,21,3
ALLOW,22,3
BOSS,23,3
SPICE,24,3
ITCH,25,3
ENGLISH,26,3
TIRED,27,3
PAPER,28,3
BALL ,29,3
SNEEZE,30,3
CASTLE,31,3
MAD,32,3
FINISH,33,3
COPY,34,3
SILK,35,3
CARRY,36,3
PRIDE,37,3
MONKEY,38,3
HELLO,39,3
OVEN,40,3
CAKE,41,3
,42,3
NONE,1,4
TALK,2,4
LETTUCE,3,4
SHIP,4,4
VOLCANO,5,4
JACKET,6,4
BREAK,7,4
HEAR,8,4
TREE,9,4
HAPPY,10,4
MAYBE,11,4
STICKY,12,4
YEAR,13,4
STRANGE,14,4
SMELL,15,4
SING,16,4
SICK,17,4
CHURCH,18,4
STREET,19,4
DRESS,20,4
MUSIC ,21,4
WARM,22,4
GAME,23,4
STORE,24,4
COLLECT,25,4
LOVE,26,4
CHOOSE,27,4
LOSE,28,4
MAGIC,29,4
DESERT,30,4
PROBLEM,31,4
HAIR,32,4
BOARD,33,4
LAUGH,34,4
ROOF,35,4
FIND,36,4
SWORD,37,4
CLEAR,38,4
TAKE,39,4
FOOD,40,4
SOUR,41,4
,42,4
