Participant,Prime,Prime_Duration,rt,Response
LL,VOID,65.52499998,6167.235,XXXXX
LL,ERUPT,52.165,1593.05,XXXXX
LL,SHAVE,67.06999999,1384.975,SHAVER
LL,CHEAT,66.21000002,2177.83,CHEESE
LL,OPTION,67.19500001,451.08,XXXXX
LL,SNAP,66.72500004,3082.055,SNAPE
LL,LYNX,67.67999998,1425.805,LYNS
LL,CHEER,66.15000003,1250.985,CHEESE
LL,CEASE,66.27000001,351.755,XXXXX
LL,DAMAGE,68.12000001,1206.64,DAMAGE
LL,FLAK,66.98,1163.265,FLAKE
LL,MUZZLE,66.605,1771.985,MUZZLE
LL,SPUNK,66.215,1553.13,SPUNK
LL,SPUN,65.47000003,5353.545, 
LL,PULL,66.34000002,1082.86,PULL
LL,MORAL,67.645,1082.715,MORAL
LL,REACTOR,66.66000001,1851.82,SEPARATE
LL,PEEP,65.83500002,1683.83,REACH
LL,TRIVIA,66.30999997,2702.86,TRIAGE
LL,UNEASY,66.96500001,1887.895,UNEASY
LL,CORNER,67.76999997,1351.91,CORNER
LL,MEET,66.89000002,1040.59,MEET
LL,SPAN,66.96999999,926.155,SPAN
LL,EFFIGY,65.94,1186.98,FIGGY
LL,CLAW,66.90499996,1617.16,CLAW
LL,PIAZZA,65.83500002,2185.01,PIZZA
LL,LEND,66.27500005,1156.895,XXXXX
LL,FREAK,66.39000005,885.305,FREAK
LL,TOTALLY,51.73499999,1501,TOTALLY
LL,TRAITOR,66.95999997,1923.71,RAITOR
LL,VODKA,66.59,1034.755,VODKA
LL,WIND,66.52500003,762.82,WIND
LL,KEEP,67.02000002,1150.7,KEEPER
LL,HOSTEL,65.94,1002.97,HOST
LL,STARK,67.01500004,1253.095,GHOST
LL,FOREST,66.69499999,1165.72,FOREST
LL,RESUME,66.69000001,1133.92,RESUME
LL,SUIT,66.60000002,451.435,XXXXX
LL,MIDLAND,66.69999997,1038.395,MIDLAND
LL,FAUNA,64.87,1067.425,FAUNA
