DelayedWord,DelayedRT
KILL,3849.79
KISS,2634.485
BELOW,1783.91
CHAPEL,3414.12
KNIFE,2700.005
SHARK,5099.425
SEARCH,3683.33
CATTLE,1399.225
RUN,4880.815
ABOVE,6233.69
CHEESE,5883.64
CRACKERS,4416.985
ORANGE,1633.17
BLACK,1467.145
,8000.845
HOME,2099.475
BULLET,4500.85
BORROW,6464.935
BEACH,4532.935
DINNER,1999.98
LUNCH,1468.285
,8001.21
REPORT,4734.58
MOTHER,4999.63
ADORE,7183.765
,8000.78
POINT,982.68
BOUY,8001.96
TREE,3549.97
SHIP,5133.255
CALL,7999.025
GUITAR,7999.21
GHOST,4199.53
FEAR,3834.64
IN,7999.905
T,8000.79
IRRITATE,8001.62
TOES,7050.395
RUSH,4965.92
PEEL,4799.88
SADDLE,8001.735
RESCUE,4499.805
TRAIN,7032.455
WOMAN,7433.765
,8000.39
SHO,8007.035
SHORE,2030.595
UTOPIA,6218.225
,7999.92
CARROT,4249.535
SMOKE,5182.845
,8000.3
TURN,3684.215
,8001.635
RUIN,1182.535
TRY,3382.945
CH,7999.605
CERTAIN,6032.575
FATHER,3717.14
OUTTAKE,6716.085
TRUST,5199.71
DESPAIR,3173.795
,7999.88
CHOCO,7998.465
TEA,4031.43
WHITE,4683.22
JUNGLE,5081.445
SOLDIER,4201.225
GUNS,4665.905
FAMILY,3249.965
BLUE,4483.145
,8001.83
ROAR,865.735
ANGER,4318.555
,7997.905
UGLY,3766.165
METHOD,6732.395
WIN,6732.335
SERVE,6617.4
QUEST,7200.525
POINT,7999.56
GRASS,3916.255
LAKE,1931.75
MOIST,1916.615
WATER,3218.79
ACROSS,4450.52
BRIDE,4347.66
MARRY,3848.33
CHRISTMAS,7232.61
FIGHT,5282.23
ASSIST,5932.525
UNITE,5516.775
ATTRACT,7999.755
GAIN,6983.87
SOLID,5931.925
TRACK,6534.25
FIELD,2081.95
REST,6811.545
LIGHT,6132.875
MUD,7999.58
