participant,session,date,expName,psychopyVersion,frameRate,RecalledWord,RT,Prime,PrimeCon,PrimeDuration,OutputPosition,Block
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,WORLD,1454.415,firstword,firstword,,1,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,THIEF,1783.88,SHOES,Identical,65.995,2,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,KISS,1348.065,CABOOSE,Related,66.88,3,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,DEVIL,3129.555,HOTEL,Identical,67.645,4,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,HOUSE,1880.505,SOFT,Unrelated,66.81,5,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,KEEP,4287.275,KILL,Identical,66.84,6,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,THIEF,1302.92,MAJOR,Related,66.33,7,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,BELOW,1473.04,SOUND,Related,67.16,8,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,DUSK,995.76,DAWN,Related,65.785,9,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,CLOUD,2893.685,HELLO,Unrelated,66.495,10,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,FORK,2979.1,CASTLE,Unrelated,67.02,11,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,HAND,3563.33,GARBAGE,Related,66.81,12,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,DESK,3551.385,HONEY,Related,66.235,13,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,KEEP,1241.575,NERD,Related,65.935,14,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,GARBAGE,4592.605,PRESENT,Identical,66.87,15,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,BELOW,4083.33,LETTER,Unrelated,66.285,16,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,NAIL,4118.945,SPICE,Unrelated,50.975,17,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,DESK,2325.135,ONCE,Unrelated,66.565,18,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,WORLD,1011.555,GROOM,Related,57.005,19,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,PIKE,1105.08,STARS,Identical,66.69,20,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,XXXXX,7994.405,TOAD,Related,66.735,21,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,WATER,6480.11,LARGE,Unrelated,65.25,22,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,ICE,5788.08,ACRE,Related,67.335,23,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,LAKE,1040.885,LAKE,Identical,66.775,24,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,DROUGHT,2498.165,SMILE,Identical,55.28,25,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,MAIL,2829.075,CAMP,Identical,66.145,26,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,SWING,4788.575,NINE,Unrelated,66.665,27,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,BIRD,4063.62,CAMERA,Related,66.81,28,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,TREE,1021.2,DOOR,Identical,68.435,29,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,STICK,1396.235,STOMACH,Identical,66.885,30,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,CLASS,3380.565,JUMP,Identical,66.42,31,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,KNIFE,3030.615,DEAF,Identical,66.89,32,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,SPOON,1139.61,GHOST,Identical,68.295,33,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,GROW,5418.13,PRIDE,Unrelated,67.07,34,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,TEACHER,4670.11,HULA,Related,66.125,35,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,FATHER,3113.49,WHEAT,Identical,66.52,36,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,KISS,6172.735,COPY,Unrelated,67.005,37,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,HEART,6028.475,PLAN,Unrelated,66.825,38,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,BRAIN,1322.84,SOUTH,Identical,66.07,39,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,SANDAL,3252.94,FIVE,Identical,54.39,40,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,GYJ,1360.82,EFFECT,Unrelated,66.325,41,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,GYM,1792.185,MINIMUM,Unrelated,53.99,42,1
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,THIRST,1624.375,firstword,firstword,,1,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,SUPPER,1499.57,WILD,Identical,66.185,2,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,PAIN,1515.805,LOVE,Unrelated,67.31,3,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,TOES,949.63,LEND,Related,66.515,4,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,COLD,3097.055,CHOOSE,Unrelated,66.95,5,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,WAITER,1773.045,SPIDER,Identical,67.175,6,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,MOTHER,1189.66,COLLECT,Unrelated,67.425,7,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,FORK,992.675,TAKE,Unrelated,54.68,8,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,HUNGER,1146.205,CIRCLE,Related,65.92,9,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,PURPLE,1932.01,BELL,Unrelated,65.77,10,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,SHOE,3951.68,READ,Identical,67.205,11,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,SOUP,3247.75,HAIR,Unrelated,65.85,12,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,SOAP,1357.75,FOOD,Unrelated,67.245,13,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,BALLET,1362.245,BREAK,Unrelated,67.05,14,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,ARGUE,2926.75,HINT,Related,67.63,15,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,NEXT,3187.785,LESS,Identical,65.58,16,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,SHOWER,4218.385,THREAD,Identical,52.24,17,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,LETTUCE,2445.875,LETTUCE,Unrelated,66.39,18,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,PAIN,7602.76,WICK,Related,67.27,19,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,TOOTH,2896.835,LAST,Related,66.225,20,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,TREE,4848.56,FIND,Unrelated,65.485,21,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,FERN,1880.74,CLEAR,Unrelated,66.29,22,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,BRAIN,3377,CHAIN,Identical,65.79,23,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,HAND,1133.455,GAME,Unrelated,67.51,24,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,ANKLE,1411.3,GUIDE,Related,66.945,25,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,KISS,3627.08,VOLCANO,Unrelated,67.105,26,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,ANGEL,2201.295,SHIP,Unrelated,66.25,27,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,LIST,918.165,LEAST,Related,66.77,28,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,LESS,3154.4,SUMMER,Related,66.67,29,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,LONG,1100.12,NOSE,Identical,66.335,30,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,TIME,4689.355,UNITED,Related,66.45,31,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,MEDIA,1180.64,MEDIA,Related,66.295,32,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,HELP,2096.975,ARMY,Related,66.865,33,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,DEAD,1718.28,DEAD,Related,66.355,34,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,STREET,1336.47,STREET,Unrelated,67.11,35,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,TREAT,1398.745,HIDE,Related,65.98,36,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,BUCKET,2616.855,BUCKET,Identical,66.185,37,2
SB,1,2020-09-24_15h01.00.729,M1.1ConstantTotalFinal,2020.1.3,60,TENNISH,1581.24,TENNIS,Identical,67.235,38,2
