RecalledWord,StudyPosition,Block
WHERE,1,1
SHORT,2,1
FOUND,3,1
GRASS,4,1
TIGER,5,1
ROCK,6,1
SHARK,7,1
FENCE,8,1
HORSE,9,1
PEPPER,10,1
DOLLAR,11,1
LEAVES,12,1
BEFORE,13,1
OFFICE,14,1
QUEEN,15,1
WHOLE,16,1
UNCLE,17,1
SPOON,18,1
MEAN,19,1
THROW,20,1
TEETH,21,1
MINUTE,22,1
MINUS,23,1
QUART,24,1
YOURS,25,1
CLOSE,26,1
WORST,27,1
PHONE,28,1
CORAL,29,1
MUSCLE,30,1
THERE,31,1
PLANT,32,1
CANCER,33,1
LEMON,34,1
CLOCK,35,1
EARLY,36,1
SHOVE,37,1
FINGER,38,1
ANIMAL,39,1
GIRLS,40,1
ENTER,41,1
BEHIND,42,1
NEPHEW,1,2
CRACKER,2,2
NICKEL,3,2
STAIRS,4,2
DAGGER,5,2
BIRD,6,2
FISH,7,2
SMOOTH,8,2
GROSS,9,2
STREAM,10,2
SELLER,11,2
FLOWER,12,2
WORK,13,2
BOMB,14,2
CLAM,15,2
YELLOW,16,2
STORY,17,2
HORN,18,2
WEST,19,2
FRIGHT,20,2
STOP,21,2
SONG,22,2
JAIL,23,2
RIGHT,24,2
GUITAR,25,2
MONEY,26,2
CHEESE,27,2
LAWYER,28,2
GLORY,29,2
TWELVE,30,2
PICKLE,31,2
DREAM,32,2
EGGS,33,2
ORANGE,34,2
WEIGHT,35,2
NUMBER,36,2
LENGTH,37,2
BEACH,38,2
OUTTAKE,39,2
CHAIR,40,2
SHEETS,41,2
CHANGE,42,2
SWEET,1,3
NOISE,2,3
PICTURE,3,3
DEAF,4,3
GEEK,5,3
TRASH,6,3
HOTEL,7,3
FIVE,8,3
ROAD,9,3
DIRT,10,3
KISS,11,3
TIGHT,12,3
LAKE,13,3
KILL,14,3
SOUTH,15,3
FROG,16,3
DEVIL,17,3
SMOKE,18,3
BELOW,19,3
DOOR,20,3
HOOP,21,3
BRIDE,22,3
WHEAT,23,3
SORRY,24,3
GHOST,25,3
CAMP,26,3
PRESENT,27,3
THIEF,28,3
JUMP,29,3
SWAMP,30,3
TRAIN,31,3
SMILE,32,3
STARS,33,3
POUND,34,3
DUSK,35,3
MINOR,36,3
SHOES,37,3
LAND,38,3
LEARN,39,3
WORLD,40,3
STOMACH,41,3
BLACK,42,3
HUNGER,1,4
CANDLE,2,4
MOST,3,4
STATES,4,4
SEEK,5,4
INHALE,6,4
SPIDER,7,4
WINTER,8,4
BORROW,9,4
THIRST,10,4
BUTTER,11,4
NAVY,12,4
LOOK,13,4
PURPLE,14,4
BRANCH,15,4
FIRST,16,4
MIDDLE,17,4
NEWS,18,4
NOSE,19,4
KIDNAP,20,4
WILD,21,4
SUPPER,22,4
BUCKET,23,4
LESS,24,4
WAITER,25,4
SQUARE,26,4
CHAIN,27,4
CLUE,28,4
TENNIS,29,4
ARGUE,30,4
READ,31,4
ALIVE,32,4
TOUR,33,4
THREAD,34,4
PAIN,35,4
BALLET,36,4
VERB,37,4
SOAP,38,4
MOTHER,39,4
TOES,40,4
SLOW,41,4
TEST,42,4
