RecalledWord,StudyPosition,Block
ALLOW,1,1
MAID,2,1
CARRY,3,1
EFFECT,4,1
FRONT,5,1
ITCH,6,1
TIRED,7,1
WANT,8,1
FIRE,9,1
ONCE,10,1
PENCIL,11,1
SMALL,12,1
LETTER,13,1
LARGE,14,1
SLEEP,15,1
UNCLEAR,16,1
ENGLISH,17,1
BANK,18,1
SNEEZE,19,1
JEANS,20,1
NINE,21,1
BOSS,22,1
CAKE,23,1
SILK,24,1
PLAN,25,1
SURE,26,1
OVEN,27,1
SOFT,28,1
SMART,29,1
HELLO,30,1
PAPER,31,1
MONKEY,32,1
BALL ,33,1
CASTLE,34,1
COPY,35,1
FINISH,36,1
MINIMUM,37,1
SPICE,38,1
MAD,39,1
WATER,40,1
GLASSES,41,1
PRIDE,42,1
LOVE,1,2
MAYBE,2,2
VOLCANO,3,2
SMELL,4,2
TAKE,5,2
HAPPY,6,2
STRANGE,7,2
YEAR,8,2
TREE,9,2
DRESS,10,2
HEAR,11,2
COLLECT,12,2
LETTUCE,13,2
SOUR,14,2
SWORD,15,2
MAGIC,16,2
LOSE,17,2
SING,18,2
BOARD,19,2
FIND,20,2
NONE,21,2
MUSIC ,22,2
STICKY,23,2
STORE,24,2
LAUGH,25,2
JACKET,26,2
ROOF,27,2
CHOOSE,28,2
DESERT,29,2
CLEAR,30,2
SHIP,31,2
STREET,32,2
GAME,33,2
HAIR,34,2
CHURCH,35,2
BREAK,36,2
WARM,37,2
SICK,38,2
FOOD,39,2
TALK,40,2
BELL,41,2
PROBLEM,42,2
REAL,1,3
HATE,2,3
TOOL,3,3
SHALLOW,4,3
DRUGS,5,3
VOTE,6,3
SILVER,7,3
CARD,8,3
PURPOSE,9,3
QUIET,10,3
SPIT,11,3
POTATO,12,3
YOUNG,13,3
BUSH,14,3
NECK,15,3
CHILD,16,3
KNIFE,17,3
MANY,18,3
PLANE ,19,3
ANNOY,20,3
SCISSORS,21,3
SHERIFF,22,3
MARRY,23,3
TOCK,24,3
PACKAGE,25,3
DRAW,26,3
RENT,27,3
DEATH,28,3
EXACT,29,3
SAME,30,3
CLOWN,31,3
DISAGREE,32,3
STAMP,33,3
WRONG,34,3
STRIPE,35,3
THIN,36,3
RAIN,37,3
SLIDE,38,3
PIECE,39,3
EXCUSE,40,3
TRAILER,41,3
THANKS,42,3
STING,1,4
SELF,2,4
ROSE,3,4
SHEEP,4,4
SHIRT,5,4
STUPID,6,4
DOCTOR,7,4
UNDER,8,4
CLASS,9,4
RULE,10,4
KNIT,11,4
NIGHTS,12,4
STEAL,13,4
SUBJECT,14,4
BIKE,15,4
MOVE,16,4
SPOTS,17,4
TOWN,18,4
FAKE,19,4
SKIN,20,4
BABY,21,4
GRAVE,22,4
GRAND,23,4
WRITE,24,4
PENNY,25,4
STRESS,26,4
ARMS,27,4
CELL,28,4
MILK,29,4
LIGHT,30,4
TOOTH,31,4
TOUCH,32,4
GUILT,33,4
HEAD,34,4
MATH,35,4
PROPER,36,4
BREAD,37,4
REPEAT,38,4
EXPLODE,39,4
WOOD,40,4
BRAIN,41,4
CLIMB,42,4
