DelayedWord,DelayedRT,Studied,StudyPosition,Block,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,PrimePosition,PrimeBlock
,134.1900001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,234.8099998,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,250.2550003,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,199.9649997,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,237.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,300.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,284.2350001,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,167.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,4822.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,600.0300003,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,483.1149997,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,584.1449997,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,417.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
