Participant,Prime,Prime_Duration,rt,Response
EW,MEET,65.82999998,8002.56,  
EW,SPUN,66.22499996,2449.1,PUNK
EW,REACTOR,65.58499997,8000.485,XXXXX
EW,TRAITOR,65.22999995,4168.24,TRAILER
EW,EFFIGY,66.16499997,2733.475,HEART
EW,HOSTEL,68.46999994,1048.785,HOTEL
EW,CORNER,68.01999989,8000.535,XXXXX
EW,TOTALLY,66.54500007,9449,XXXXX
EW,VOID,68.36999999,8000.825,XXXXX
EW,CEASE,66.68000005,1167.285,PLEASE
EW,MIDLAND,67.69000005,916.5800001,HAND
EW,OPTION,68.44000006,2734.665,CHANGE
EW,TRIVIA,67.60500011,1284.66,LAND
EW,MUZZLE,66.75500004,1467.65,HANDLE
EW,MORAL,67.23000004,8000.405,XXXXX
EW,UNEASY,68.02999997,1650.29,UNEASY
EW,WIND,68.95500002,7999.385,XXXXX
EW,VODKA,65.53500006,1550.33,WOOD
EW,SPUNK,68.20500002,2585.49,SPUNK
EW,FREAK,66.89500005,1166.675,FREAK
EW,CHEAT,65.48500003,1615.98,CHEAT
EW,RESUME,68.48999998,1668.725,PRESUME
EW,LEND,66.93499989,8001.01,XXXXX
EW,SPAN,66.69000001,8000.29,XXXXX
EW,FOREST,67.38499994,1134.655,FOREST
EW,FLAK,67.67000002,2049.015,RESET
EW,PIAZZA,66.27499999,1198.54,PLEAD
EW,ERUPT,66.43000001,1001.91,ERUPT
EW,KEEP,56.34000001,1533.485,MUSIC
EW,CLAW,66.71500008,1234.955,CLAW
EW,LYNX,67.27,7999.285,XXXXX
EW,PEEP,66.70000008,1450.1,PEEP
EW,STARK,65.78999991,1167.065,STARK
EW,PULL,65.04500005,1071.575,TALL
EW,SHAVE,67.10999995,1750.12,SHAVE
EW,CHEER,66.55500003,1733.225,CHEER
EW,SNAP,65.08500001,1385.175,STARS
EW,DAMAGE,66.58500002,1716.07,DAMAGE
EW,FAUNA,66.72,1899.475,FOLIAGE
EW,SUIT,68.13999999,934.95,SUIT
