Participant,Prime,Prime_Duration,rt,Response
SH,DAMAGE,66.89999998,8000.21,DAMAGE
SH,SUIT,65.58499997,1780.67,XXXXX
SH,SPAN,65.97,1914.035,SPANK
SH,MIDLAND,66.915,1065.395,XXXXX
SH,HOSTEL,67.03500001,3779.16,HOTEL
SH,CORNER,66.7,1481.72,XXXXX
SH,CEASE,65.98499999,1450.465,CEASE
SH,MEET,66.33500001,732.78,XXXXX
SH,FLAK,66.31999998,598.74,XXXXX
SH,FAUNA,66.555,465.77,XXXXX
SH,TRAITOR,66.58499999,332.34,XXXXX
SH,SNAP,66.83499998,432.32,XXXXX
SH,PEEP,66.51999999,399.73,XXXXX
SH,UNEASY,66.69000001,432.195,XXXXX
SH,MUZZLE,66.46,415.83,XXXXX
SH,MORAL,66.75,1155.905,MORAL
SH,OPTION,66.41,739.83,XXXXX
SH,CLAW,66.48000001,1038.6,CLAW
SH,SPUNK,66.64499998,275,XXXXX
SH,SPUN,66.59,307.1,XXXXX
SH,EFFIGY,66.43500002,556.325,XXXXX
SH,LYNX,66.59999999,565.49,XXXXX
SH,FREAK,66.295,332.21,XXXXX
SH,WIND,66.67500001,365.615,XXXXX
SH,VODKA,66.39999998,765.47,XXXXX
SH,CHEER,66.75500001,1481.655,CHEER
SH,TOTALLY,66.50000002,277.385,XXXXX
SH,REACTOR,65.63500001,489.06,XXXXX
SH,PULL,66.735,423.77,XXXXX
SH,STARK,66.58500002,3020.885,STAPLE
SH,LEND,66.14000001,272.905,XXXXX
SH,VOID,66.445,1330.525,AVOID
SH,PIAZZA,66.68000002,206.82,XXXXX
SH,SHAVE,67.19999999,1331.49,SHAVE
SH,CHEAT,66.605,365.86,XXXXX
SH,FOREST,66.58000001,432.31,XXXXX
SH,ERUPT,66.30999999,349.53,XXXXX
SH,RESUME,66.54,2221.45,RESUME
SH,TRIVIA,66.64,305.72,XXXXX
SH,KEEP,66.445,373.52,XXXXX
