RecalledWord,StudyPosition,Block
PEPPER,1,1
FENCE,2,1
SHORT,3,1
FOUND,4,1
YOURS,5,1
ROCK,6,1
FINGER,7,1
LEMON,8,1
GIRLS,9,1
BEFORE,10,1
ENTER,11,1
PLANT,12,1
TIGER,13,1
QUART,14,1
SHOVE,15,1
CANCER,16,1
WORST,17,1
ANIMAL,18,1
MINUTE,19,1
GRASS,20,1
OFFICE,21,1
DOLLAR,22,1
SPOON,23,1
PHONE,24,1
MUSCLE,25,1
MINUS,26,1
WHOLE,27,1
MEAN,28,1
QUEEN,29,1
BEHIND,30,1
CORAL,31,1
THERE,32,1
HORSE,33,1
WHERE,34,1
THROW,35,1
TEETH,36,1
UNCLE,37,1
LEAVES,38,1
CLOCK,39,1
SHARK,40,1
CLOSE,41,1
EARLY,42,1
CLAM,1,2
FLOWER,2,2
FISH,3,2
JAIL,4,2
WEST,5,2
STORY,6,2
CHANGE,7,2
DREAM,8,2
OUTTAKE,9,2
YELLOW,10,2
GLORY,11,2
BIRD,12,2
STAIRS,13,2
DAGGER,14,2
RIGHT,15,2
NEPHEW,16,2
BEACH,17,2
GROSS,18,2
NUMBER,19,2
NICKEL,20,2
SELLER,21,2
HORN,22,2
ORANGE,23,2
WEIGHT,24,2
SMOOTH,25,2
GUITAR,26,2
LAWYER,27,2
LENGTH,28,2
STREAM,29,2
SONG,30,2
SHEETS,31,2
CRACKER,32,2
PICKLE,33,2
FRIGHT,34,2
BOMB,35,2
EGGS,36,2
CHEESE,37,2
MONEY,38,2
CHAIR,39,2
TWELVE,40,2
STOP,41,2
WORK,42,2
MINOR,1,3
SOUTH,2,3
BRIDE,3,3
SWEET,4,3
DEAF,5,3
DUSK,6,3
DOOR,7,3
STOMACH,8,3
KISS,9,3
LEARN,10,3
SWAMP,11,3
DEVIL,12,3
FROG,13,3
TRASH,14,3
LAKE,15,3
ROAD,16,3
WHEAT,17,3
POUND,18,3
NOISE,19,3
HOOP,20,3
TIGHT,21,3
DIRT,22,3
LAND,23,3
GEEK,24,3
BELOW,25,3
KILL,26,3
JUMP,27,3
FIVE,28,3
GHOST,29,3
PRESENT,30,3
THIEF,31,3
HOTEL,32,3
PICTURE,33,3
SHOES,34,3
SMILE,35,3
TRAIN,36,3
WORLD,37,3
CAMP,38,3
STARS,39,3
BLACK,40,3
SORRY,41,3
SMOKE,42,3
CLUE,1,4
SQUARE,2,4
CHAIN,3,4
BUTTER,4,4
TEST,5,4
MIDDLE,6,4
BALLET,7,4
ARGUE,8,4
NAVY,9,4
PURPLE,10,4
MOST,11,4
READ,12,4
VERB,13,4
KIDNAP,14,4
CANDLE,15,4
SLOW,16,4
WAITER,17,4
SOAP,18,4
THREAD,19,4
TENNIS,20,4
THIRST,21,4
BUCKET,22,4
STATES,23,4
SEEK,24,4
NOSE,25,4
LOOK,26,4
TOUR,27,4
INHALE,28,4
SPIDER,29,4
WINTER,30,4
MOTHER,31,4
WILD,32,4
TOES,33,4
PAIN,34,4
SUPPER,35,4
FIRST,36,4
NEWS,37,4
BRANCH,38,4
HUNGER,39,4
LESS,40,4
BORROW,41,4
ALIVE,42,4
