RecalledWord,StudyPosition,Block
CLASS,1,1
SPOTS,2,1
LIGHT,3,1
GUILT,4,1
CLIMB,5,1
STRESS,6,1
FAKE,7,1
BIKE,8,1
EXPLODE,9,1
TOUCH,10,1
TOWN,11,1
MILK,12,1
BRAIN,13,1
BREAD,14,1
SUBJECT,15,1
HEAD,16,1
GRAVE,17,1
NIGHTS,18,1
REPEAT,19,1
UNDER,20,1
CELL,21,1
GRAND,22,1
RULE,23,1
BABY,24,1
WRITE,25,1
STUPID,26,1
MOVE,27,1
ARMS,28,1
PROPER,29,1
MATH,30,1
SKIN,31,1
PENNY,32,1
STING,33,1
STEAL,34,1
KNIT,35,1
ROSE,36,1
SHEEP,37,1
WOOD,38,1
SHIRT,39,1
DOCTOR,40,1
TOOTH,41,1
SELF,42,1
LARGE,1,2
PENCIL,2,2
JEANS,3,2
SURE,4,2
CASTLE,5,2
PAPER,6,2
SMALL,7,2
SMART,8,2
LETTER,9,2
COPY,10,2
CARRY,11,2
PRIDE,12,2
HELLO,13,2
BANK,14,2
MINIMUM,15,2
MONKEY,16,2
TIRED,17,2
BOSS,18,2
PLAN,19,2
BALL ,20,2
ONCE,21,2
FINISH,22,2
ITCH,23,2
GLASSES,24,2
OVEN,25,2
FRONT,26,2
MAD,27,2
SILK,28,2
WANT,29,2
NINE,30,2
CAKE,31,2
SPICE,32,2
WATER,33,2
UNCLEAR,34,2
ALLOW,35,2
FIRE,36,2
MAID,37,2
EFFECT,38,2
ENGLISH,39,2
SOFT,40,2
SLEEP,41,2
SNEEZE,42,2
SWORD,1,3
TREE,2,3
FIND,3,3
TAKE,4,3
VOLCANO,5,3
MUSIC ,6,3
MAYBE,7,3
MAGIC,8,3
STORE,9,3
SMELL,10,3
HAPPY,11,3
BELL,12,3
CLEAR,13,3
PROBLEM,14,3
LETTUCE,15,3
BREAK,16,3
CHURCH,17,3
SING,18,3
NONE,19,3
DRESS,20,3
SHIP,21,3
HEAR,22,3
STICKY,23,3
LOSE,24,3
GAME,25,3
HAIR,26,3
BOARD,27,3
SOUR,28,3
LOVE,29,3
CHOOSE,30,3
FOOD,31,3
JACKET,32,3
STRANGE,33,3
LAUGH,34,3
TALK,35,3
ROOF,36,3
DESERT,37,3
WARM,38,3
COLLECT,39,3
STREET,40,3
SICK,41,3
YEAR,42,3
MARRY,1,4
SCISSORS,2,4
HATE,3,4
DEATH,4,4
QUIET,5,4
BUSH,6,4
SHERIFF,7,4
SILVER,8,4
PLANE ,9,4
CHILD,10,4
VOTE,11,4
KNIFE,12,4
THANKS,13,4
ANNOY,14,4
TOCK,15,4
SHALLOW,16,4
STRIPE,17,4
CLOWN,18,4
EXACT,19,4
DRAW,20,4
NECK,21,4
PIECE,22,4
TOOL,23,4
STAMP,24,4
MANY,25,4
POTATO,26,4
PACKAGE,27,4
SPIT,28,4
CARD,29,4
REAL,30,4
SLIDE,31,4
PURPOSE,32,4
EXCUSE,33,4
DISAGREE,34,4
YOUNG,35,4
WRONG,36,4
SAME,37,4
RENT,38,4
DRUGS,39,4
TRAILER,40,4
RAIN,41,4
THIN,42,4
