"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"LETTUCE",7999.74,"firstword","firstword",NA,1,1,1,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"MUSIC",8001.185,"WILD","Unrelated",53.26999997,2,1,NA,NA,NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"VOLCANO",7998.75,"HEATER","Related",66.67,3,1,5,"Studied",NA,"WARM"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"NONE",7999.925,"DECADE","Related",66.915,4,1,24,"Studied",NA,"YEAR"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"CHURCH",8001.275,"MIDDLE","Unrelated",65.55500001,5,1,10,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"ROOF",8000.045,"CLEAR","Identical",66.12999999,6,1,17,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"BOARD",8000.86,"LOSE","Identical",52.18499998,7,1,25,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"TREE",8000.675,"FIND","Identical",53.84500002,8,1,13,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"STREET",7999.9,"SWORD","Identical",66.43500002,9,1,14,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"STORE",8000.48,"STORE","Identical",55.44999999,10,1,28,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"SWORD",7999.68,"SHIP","Identical",64.89500002,11,1,16,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"BREAK",7999.77,"PERFUME","Related",67.11999999,12,1,19,"Studied",NA,"SMELL"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"LOSE",8000.93,"STICKY","Identical",65.93499999,13,1,29,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"SING",7999.085,"VERB","Unrelated",67.61999999,14,1,30,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"STICKY",7998.57,"LISTEN","Related",65.27999998,15,1,26,"Studied","Identical","HEAR"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"JACKET",8000.585,"TAKE","Identical",66.815,16,1,18,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"FIND",8000.21,"LOOK","Unrelated",65.49499999,17,1,32,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"SHIP",7999.52,"BIZZARE","Related",73.51999998,18,1,36,"Studied","Identical","STRANGE"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"HAPPY",8014.82,"MIGHT","Related",67.85999998,19,1,27,"Studied",NA,"MAYBE"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"MAYBE",7999.73,"SOUR","Identical",66.08999998,20,1,22,"Studied",NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"SICK",7999.89,"GIGGLE","Related",66.185,21,1,23,"Studied",NA,"LAUGH"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"SOUR",7998.715,"LOVE","Identical",67.08500002,22,1,39,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"D",7999.11,"DRESS","Identical",67.625,23,1,NA,NA,NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"FIND",8001.71,"CLUE","Unrelated",54.16999999,24,1,32,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"YEA",8000.4,"GOURMET","Related",66.62999999,25,1,NA,NA,NA,"FOOD"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"MUSIC",7998.905,"GAME","Identical",66.06499999,26,1,NA,NA,NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"MAGIC",7999.855,"MAGIC","Identical",65.12000001,27,1,20,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7998.55,"NAVY","Unrelated",79.05999999,28,1,NA,NA,NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"HAIR",7998.92,"HAIR","Identical",66.06499999,29,1,21,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"CLEAR",8000.15,"WAITER","Unrelated",65.84999998,30,1,7,"Studied","Identical",NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"SICK",7997.98,"GATHER","Related",66.92499999,31,1,23,"Studied",NA,"COLLECT"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.86,"DESERT","Identical",66.27000001,32,1,NA,NA,NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"NONE",8000.92,"DISCUSS","Related",52.41500001,33,1,24,"Studied",NA,"TALK"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.225,"BELL","Identical",49.25499999,34,1,NA,NA,NA,NA
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.04,"PICK","Related",63.38000001,35,1,NA,NA,NA,"CHOOSE"
"AT",1,"2020-11-10_14h06.19.533","M2.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.52,"DILEMMA","Related",66.04000001,36,1,NA,NA,NA,"PROBLEM"
