Participant,Prime,Prime_Duration,rt,Response
JC,LYNX,65.49499976,1795.785,XXXXX
JC,CLAW,65.55500021,2667.41,XXXXX
JC,CEASE,66.445,3185.355,XXXXX
JC,VOID,65.87499985,783.9600001,XXXXX
JC,PEEP,67.00499961,549.8849996,XXXXX
JC,LEND,66.49000011,552.2849998,XXXXX
JC,UNEASY,65.43500023,1233.415,XXXXX
JC,MORAL,66.64000032,532.9449996,XXXXX
JC,SPUN,66.85000006,2235.615,XXXXX
JC,FAUNA,67.89000006,2775.515,XXXXX
JC,SUIT,66.65500021,985.2550002,XXXXX
JC,STARK,66.445,2019.545,XXXXX
JC,OPTION,66.21999992,1134.23,XXXXX
JC,PIAZZA,65.8499999,414.2149999,XXXXX
JC,SPUNK,65.58500044,834.1649999,XXXXX
JC,RESUME,67.58499984,1801.795,XXXXX
JC,REACTOR,66.41499978,769.6700003,XXXXX
JC,KEEP,65.82499994,2951.495,XXXXX
JC,CHEAT,67.67999986,617.6200002,XXXXX
JC,SHAVE,66.62000017,1118.935,XXXXX
JC,PULL,66.76999992,183.16,XXXXX
JC,SNAP,67.10499991,900.19,XXXXX
JC,HOSTEL,66.83500018,2266.54,XXXXX
JC,FREAK,67.44500017,801.885,XXXXX
JC,TRAITOR,67.64999963,816.2349998,XXXXX
JC,TRIVIA,65.41999988,333.9,XXXXX
JC,TOTALLY,66.505,502.0099999,XXXXX
JC,CHEER,61.64500024,150.1199999,XXXXX
JC,CORNER,67.89500033,4772.17,XXXXX
JC,SPAN,67.03500031,2349.805,XXXXX
JC,DAMAGE,65.69999969,787.1749997,XXXXX
JC,MIDLAND,67.06000026,667.1799999,XXXXX
JC,FLAK,66.36000006,334.8699999,XXXXX
JC,WIND,51.7099998,634.85,XXXXX
JC,EFFIGY,66.79999968,267.8999999,XXXXX
JC,ERUPT,66.00000011,373.5349998,XXXXX
JC,FOREST,67.16000009,334.6599997,XXXXX
JC,MUZZLE,51.70499999,2768.755,XXXXX
JC,VODKA,67.00000027,431.905,XXXXX
JC,MEET,66.55000011,1591.38,XXXXX
