RecalledWord,StudyPosition,Block
TOUCH,1,1
CLIMB,2,1
HEAD,3,1
NIGHTS,4,1
MILK,5,1
BIKE,6,1
BREAD,7,1
GRAVE,8,1
RULE,9,1
EXPLODE,10,1
TOWN,11,1
WRITE,12,1
WOOD,13,1
CLASS,14,1
SELF,15,1
LIGHT,16,1
STUPID,17,1
FAKE,18,1
GUILT,19,1
ROSE,20,1
KNIT,21,1
TOOTH,22,1
SUBJECT,23,1
CELL,24,1
PENNY,25,1
MATH,26,1
ARMS,27,1
MOVE,28,1
STING,29,1
SPOTS,30,1
DOCTOR,31,1
GRAND,32,1
STEAL,33,1
REPEAT,34,1
UNDER,35,1
SKIN,36,1
SHIRT,37,1
BABY,38,1
SHEEP,39,1
STRESS,40,1
PROPER,41,1
BRAIN,42,1
PLAN,1,2
MONKEY,2,2
SOFT,3,2
SILK,4,2
HELLO,5,2
UNCLEAR,6,2
FINISH,7,2
LARGE,8,2
ENGLISH,9,2
MAID,10,2
SNEEZE,11,2
SMALL,12,2
GLASSES,13,2
COPY,14,2
FRONT,15,2
BALL ,16,2
PAPER,17,2
PENCIL,18,2
TIRED,19,2
JEANS,20,2
ITCH,21,2
SMART,22,2
SLEEP,23,2
MINIMUM,24,2
ALLOW,25,2
CARRY,26,2
BOSS,27,2
FIRE,28,2
PRIDE,29,2
ONCE,30,2
EFFECT,31,2
SURE,32,2
MAD,33,2
BANK,34,2
NINE,35,2
CASTLE,36,2
WATER,37,2
CAKE,38,2
WANT,39,2
OVEN,40,2
LETTER,41,2
SPICE,42,2
FIND,1,3
BELL,2,3
TREE,3,3
CLEAR,4,3
BREAK,5,3
ROOF,6,3
MUSIC ,7,3
HEAR,8,3
SOUR,9,3
LETTUCE,10,3
MAYBE,11,3
JACKET,12,3
FOOD,13,3
LAUGH,14,3
WARM,15,3
CHURCH,16,3
LOSE,17,3
YEAR,18,3
COLLECT,19,3
STRANGE,20,3
DESERT,21,3
TALK,22,3
HAIR,23,3
STREET,24,3
BOARD,25,3
SING,26,3
NONE,27,3
HAPPY,28,3
TAKE,29,3
STORE,30,3
CHOOSE,31,3
GAME,32,3
LOVE,33,3
SICK,34,3
SHIP,35,3
DRESS,36,3
STICKY,37,3
VOLCANO,38,3
SMELL,39,3
PROBLEM,40,3
MAGIC,41,3
SWORD,42,3
SHERIFF,1,4
DISAGREE,2,4
RAIN,3,4
TOOL,4,4
EXACT,5,4
DEATH,6,4
PIECE,7,4
STAMP,8,4
PLANE ,9,4
SHALLOW,10,4
SILVER,11,4
NECK,12,4
DRAW,13,4
MARRY,14,4
THANKS,15,4
CLOWN,16,4
RENT,17,4
SAME,18,4
THIN,19,4
POTATO,20,4
REAL,21,4
STRIPE,22,4
CHILD,23,4
KNIFE,24,4
YOUNG,25,4
VOTE,26,4
EXCUSE,27,4
MANY,28,4
CARD,29,4
ANNOY,30,4
SLIDE,31,4
SCISSORS,32,4
BUSH,33,4
PACKAGE,34,4
TOCK,35,4
DRUGS,36,4
QUIET,37,4
TRAILER,38,4
WRONG,39,4
SPIT,40,4
PURPOSE,41,4
HATE,42,4
