RecalledWord,StudyPosition,Block
SHOES,1,1
LEARN,2,1
HOTEL,3,1
TRAIN,4,1
DEAF,5,1
BLACK,6,1
TIGHT,7,1
GHOST,8,1
FROG,9,1
GEEK,10,1
KISS,11,1
KILL,12,1
WORLD,13,1
STARS,14,1
DUSK,15,1
PICTURE,16,1
TRASH,17,1
DEVIL,18,1
BRIDE,19,1
LAKE,20,1
SMILE,21,1
JUMP,22,1
SOUTH,23,1
MINOR,24,1
DOOR,25,1
SWAMP,26,1
STOMACH,27,1
LAND,28,1
DIRT,29,1
SORRY,30,1
SMOKE,31,1
PRESENT,32,1
BELOW,33,1
NOISE,34,1
SWEET,35,1
HOOP,36,1
WHEAT,37,1
THIEF,38,1
FIVE,39,1
ROAD,40,1
CAMP,41,1
POUND,42,1
BUTTER,1,2
TEST,2,2
TOUR,3,2
SPIDER,4,2
SOAP,5,2
THREAD,6,2
BALLET,7,2
BRANCH,8,2
CANDLE,9,2
VERB,10,2
KIDNAP,11,2
ALIVE,12,2
NAVY,13,2
TOES,14,2
HUNGER,15,2
WILD,16,2
CLUE,17,2
SUPPER,18,2
CHAIN,19,2
PAIN,20,2
BUCKET,21,2
FIRST,22,2
INHALE,23,2
BORROW,24,2
NOSE,25,2
WAITER,26,2
MOST,27,2
LOOK,28,2
THIRST,29,2
TENNIS,30,2
STATES,31,2
SEEK,32,2
MOTHER,33,2
SLOW,34,2
WINTER,35,2
ARGUE,36,2
NEWS,37,2
LESS,38,2
READ,39,2
SQUARE,40,2
MIDDLE,41,2
PURPLE,42,2
MEAN,1,3
MINUTE,2,3
GRASS,3,3
FOUND,4,3
WHERE,5,3
TEETH,6,3
QUART,7,3
MINUS,8,3
WHOLE,9,3
UNCLE,10,3
PLANT,11,3
TIGER,12,3
SHOVE,13,3
WORST,14,3
MUSCLE,15,3
BEFORE,16,3
SHARK,17,3
ROCK,18,3
ANIMAL,19,3
YOURS,20,3
EARLY,21,3
BEHIND,22,3
SPOON,23,3
LEAVES,24,3
PHONE,25,3
CANCER,26,3
THERE,27,3
HORSE,28,3
CORAL,29,3
CLOSE,30,3
GIRLS,31,3
FENCE,32,3
THROW,33,3
ENTER,34,3
SHORT,35,3
FINGER,36,3
LEMON,37,3
CLOCK,38,3
DOLLAR,39,3
OFFICE,40,3
PEPPER,41,3
QUEEN,42,3
DREAM,1,4
DAGGER,2,4
GUITAR,3,4
NUMBER,4,4
CLAM,5,4
GLORY,6,4
RIGHT,7,4
FRIGHT,8,4
STREAM,9,4
ORANGE,10,4
CHAIR,11,4
JAIL,12,4
SMOOTH,13,4
BOMB,14,4
STOP,15,4
MONEY,16,4
BEACH,17,4
SONG,18,4
OUTTAKE,19,4
NEPHEW,20,4
CRACKER,21,4
LENGTH,22,4
WEST,23,4
LAWYER,24,4
FISH,25,4
STORY,26,4
GROSS,27,4
SHEETS,28,4
EGGS,29,4
WEIGHT,30,4
STAIRS,31,4
WORK,32,4
PICKLE,33,4
CHEESE,34,4
TWELVE,35,4
SELLER,36,4
HORN,37,4
NICKEL,38,4
FLOWER,39,4
YELLOW,40,4
BIRD,41,4
CHANGE,42,4
