DelayedWord,DelayedRT
PURPLE,3048.82
RED,1549.94
WINDOW,6706.3
TRAIN,2699.3
RED,5450.035
WINDOW,2150.965
TRAIN,2766.735
WHEAT,3900.845
FROG,1066.785
SORRY,1432.18
FROG,2033.48
SMOKE,3984.375
SHOE,1649.47
SORRY,2332.745
FALL,3032.63
DIRT,2950.17
SWAMP,1284.245
,7999.12
CLOCK,5599.985
WORK,7998.925
GIRL,7998.85
PURPLE,7999.685
ROCK,8000.85
CHEESE,7998.675
TEETH,7999.385
STOP,7999.9
CHANGE,7999.975
JAIL,7999.825
UNCLE,8000.865
STORY,7999.78
LISTEN,8001.445
LENGTH,8000.885
LOVE,8000.095
BIRD,8000.49
MONEY,7999.81
FISH,7999.285
MEAT,7998.2
VISIT,8000.245
,8000.03
BUT,7999.975
CHEESE,7998.26
PICKLE,8000.34
NICKLE,7999.915
SONG,7998.04
SMOOTH,8087.135
BOMB,7999.3
STREAM,7988.825
STATES,8000.02
DREAM,7998.925
SLEEP,8001.85
YELLOW,8000.195
ORANGE,7999.19
LAPTOP,7999.445
SHARK,8000.68
BEHIND,8000.14
QUEEN,8001.585
GRASS,8001.385
SHOVE,7999.96
OFFICE,7999.82
GROSS,8015.29
OFFICE,7999.755
LAWYER,7999.765
RESPECT,8000.985
SLEEP,8001.565
START,7999.155
LIGHT,7665.455
CREAM,2462.375
,7999.985
LIGHT,8001.16
HAT,1267.435
CAP,1717.71
NOTE,4965.945
BED,1988.435
,7999.355
PHONE,1217.08
SHEETS,3616.22
SHOES,1182.98
COAT,2181.885
SPEAK,5466.765
,7999.89
HAND,3433.375
CREAM,2252.125
,8000.85
CHAIR,8009.925
TABLE,7999.855
BOOK,7999.365
ANIMAL,8000.14
TIGER,6685.34
