Participant,Prime,Prime_Duration,rt,Response
SS,OPTION,65.59000001,3134.56,PETITION
SS,MUZZLE,66.62,3115.335,PUZZLE
SS,UNEASY,51.65499999,201.135,XXXXX
SS,FOREST,65.51000001,2033.28,FOREST
SS,EFFIGY,66.49999999,783.31,XXXXX
SS,SHAVE,51.72999998,1598.645,SHAVE
SS,LYNX,68.22000002,384.045,XXXXX
SS,LEND,66.895,950.375,END
SS,CHEER,67.84999999,400.84,XXXXX
SS,PIAZZA,67.5,1683.545,PIZZA
SS,MIDLAND,68.02000001,1901.31,MAGIC
SS,SNAP,66.62500001,1417.135,SNAP
SS,DAMAGE,57.355,365.56,XXXXX
SS,PEEP,51.68,367.975,XXXXX
SS,WIND,67.50999999,1417.995,WIND
SS,REACTOR,65.66999998,1798.86,XXXXX
SS,VODKA,65.435,1684.935,SWORD
SS,SPUNK,66.005,1265.13,PINK
SS,SPAN,51.68,299.635,XXXXX
SS,TRIVIA,67.24,5334.945,TRIVIA
SS,CEASE,66.36000003,524.19,XXXXX
SS,ERUPT,69.51999999,1729.025,EUROPE
SS,HOSTEL,65.54500002,1504.19,GHOST
SS,SUIT,68.04000001,31.87000001,XXXXX
SS,CHEAT,66.30499999,1618.25,CHESS
SS,FAUNA,65.55500001,1334.67,FACE
SS,CORNER,66.69499999,349.42,XXXXX
SS,CLAW,61.62000002,1500.025,CLAW
SS,MORAL,68.42,1850.005,MORAL
SS,FREAK,66.575,1400.76,FREAK
SS,MEET,68.015,1750.47,MEET
SS,TRAITOR,65.195,251.7,XXXXX
SS,KEEP,66.53000001,1152.87,KEEP
SS,TOTALLY,66.68500003,148.8,XXXXX
SS,SPUN,66.40499999,633.29,XXXXX
SS,FLAK,67.045,1684.865,FLAKE
SS,STARK,65.96000001,1981.79,STARS
SS,PULL,66.705,200.215,XXXXX
SS,RESUME,51.66499998,1466.075,RESUME
SS,VOID,67.18000001,1615.33,XXXXX
