RecalledWord,StudyPosition,Block
SPIDER,1,1
ARGUE,2,1
MOST,3,1
WILD,4,1
BRANCH,5,1
SLOW,6,1
SQUARE,7,1
TENNIS,8,1
TOES,9,1
FIRST,10,1
VERB,11,1
SEEK,12,1
ALIVE,13,1
BORROW,14,1
CANDLE,15,1
INHALE,16,1
STATES,17,1
HUNGER,18,1
CHAIN,19,1
NOSE,20,1
CLUE,21,1
SUPPER,22,1
KIDNAP,23,1
BALLET,24,1
THREAD,25,1
READ,26,1
SOAP,27,1
BUCKET,28,1
MOTHER,29,1
WINTER,30,1
LOOK,31,1
THIRST,32,1
WAITER,33,1
NAVY,34,1
MIDDLE,35,1
TOUR,36,1
NEWS,37,1
PURPLE,38,1
BUTTER,39,1
TEST,40,1
PAIN,41,1
LESS,42,1
MUSCLE,1,2
WHERE,2,2
THERE,3,2
SPOON,4,2
PLANT,5,2
ANIMAL,6,2
MINUS,7,2
PEPPER,8,2
CLOCK,9,2
EARLY,10,2
QUEEN,11,2
SHOVE,12,2
ROCK,13,2
SHARK,14,2
GIRLS,15,2
GRASS,16,2
WORST,17,2
FENCE,18,2
LEMON,19,2
ENTER,20,2
MINUTE,21,2
BEFORE,22,2
LEAVES,23,2
CANCER,24,2
HORSE,25,2
BEHIND,26,2
WHOLE,27,2
TIGER,28,2
PHONE,29,2
CORAL,30,2
FINGER,31,2
DOLLAR,32,2
SHORT,33,2
TEETH,34,2
THROW,35,2
UNCLE,36,2
OFFICE,37,2
CLOSE,38,2
FOUND,39,2
YOURS,40,2
MEAN,41,2
QUART,42,2
CLAM,1,3
PICKLE,2,3
MONEY,3,3
HORN,4,3
BOMB,5,3
CHAIR,6,3
EGGS,7,3
LAWYER,8,3
CHEESE,9,3
NUMBER,10,3
OUTTAKE,11,3
FISH,12,3
DREAM,13,3
CHANGE,14,3
GUITAR,15,3
TWELVE,16,3
SELLER,17,3
ORANGE,18,3
SHEETS,19,3
JAIL,20,3
RIGHT,21,3
NICKEL,22,3
WEST,23,3
STAIRS,24,3
NEPHEW,25,3
FRIGHT,26,3
WEIGHT,27,3
GLORY,28,3
CRACKER,29,3
STREAM,30,3
WORK,31,3
GROSS,32,3
LENGTH,33,3
STOP,34,3
DAGGER,35,3
SMOOTH,36,3
BEACH,37,3
FLOWER,38,3
SONG,39,3
YELLOW,40,3
BIRD,41,3
STORY,42,3
STARS,1,4
ROAD,2,4
LAND,3,4
PICTURE,4,4
DUSK,5,4
SORRY,6,4
TIGHT,7,4
BRIDE,8,4
LAKE,9,4
SWAMP,10,4
TRAIN,11,4
SMILE,12,4
HOOP,13,4
SMOKE,14,4
PRESENT,15,4
DEAF,16,4
DEVIL,17,4
KILL,18,4
KISS,19,4
THIEF,20,4
GEEK,21,4
JUMP,22,4
CAMP,23,4
BELOW,24,4
LEARN,25,4
SOUTH,26,4
SHOES,27,4
FROG,28,4
HOTEL,29,4
FIVE,30,4
DOOR,31,4
STOMACH,32,4
GHOST,33,4
DIRT,34,4
BLACK,35,4
SWEET,36,4
POUND,37,4
WHEAT,38,4
NOISE,39,4
TRASH,40,4
MINOR,41,4
WORLD,42,4
