DelayedWord,DelayedRT,Studied,StudyPosition,Block,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,PrimePosition,PrimeBlock
,7999.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
LETTUCE,1915.17,Studied,NA,NA,NA,20,NA,NA,NA,NA,unrelated,,
SMALL,6483.955,Studied,NA,NA,NA,5,NA,NA,NA,NA,related,4,3
,8000.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
SLEEP,1485.985,Studied,NA,NA,NA,1,NA,NA,NA,NA,firstword,,
,8001.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
WATER,1478.83,Studied,NA,NA,NA,19,NA,NA,NA,NA,unrelated,,
,7999.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
FUNERAL,5450.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7995.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7994.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7996.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7997.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7994.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8011.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7998.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
CASH,1363.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7996.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7987.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7991.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7998.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7988.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8002.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,1700.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
