"participant","session","date","expName","psychopyVersion","frameRate","RecalledWord","RT","Prime","PrimeCon","PrimeDuration","OutputPosition","Block","StudyPosition","Studied","PrimeRecalledCondition","PrimeFor"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"VERB",1214.23,"firstword","firstword",NA,1,1,24,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"CHAIN",932.725,"TALK","Unrelated",64.985,2,1,42,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"HUNGER",1251.16,"DRESS","Unrelated",66.11000001,3,1,5,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"THIRST",748.49,"FAST","Related",71.36,4,1,33,"Studied",NA,"SLOW"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"MOST",648.865,"SWORD","Unrelated",66.28500001,5,1,41,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"LESS",696.89,"TOES","Identical",52.78500001,6,1,18,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"TENNIS",1186.66,"SEEK","Identical",62.28499999,7,1,14,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"PURPLE",1087.42,"DINNER","Related",56.76499999,8,1,10,"Studied",NA,"SUPPER"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"READ",710.715,"GUIDE","Related",59.74,9,1,15,"Studied",NA,"TOUR"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"MOTHER",7995.79,"SOUR","Unrelated",53.20999998,10,1,13,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"SEEK",7995.75,"SHIP","Unrelated",63.89000005,11,1,37,"Studied","Identical",NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"NAVY",8004.34,"MEDIA","Related",64.08500002,12,1,8,"Studied",NA,"NEWS"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"ALIVE",7997.46,"HAPPY","Unrelated",61.57999998,13,1,39,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"VERB",4603.285,"GLANCE","Related",65.73499995,14,1,24,"Studied",NA,"LOOK"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7995.65,"LAUGH","Unrelated",65.99000003,15,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8005.41,"BALLET","Identical",66.75999996,16,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"LOOK",7361.755,"UNITED","Related",64.74,17,1,11,"Studied",NA,"STATES"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8002.215,"THREAD","Identical",70.42499998,18,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.82,"BORROW","Identical",66.07,19,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8002.065,"SING","Unrelated",64.595,20,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"SEEK",2657.745,"FIRST","Identical",54.84499998,21,1,37,"Studied","Identical",NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.755,"PAIN","Identical",56.75999995,22,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.515,"TEST","Identical",71.90500002,23,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8004.42,"SNOT","Related",56.36499997,24,1,NA,NA,NA,"NOSE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"KIDNAP",3796.965,"SOAP","Identical",52.02499998,25,1,28,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"WAITER",3179.605,"CIRCLE","Related",66.48499996,26,1,29,"Studied",NA,"SQUARE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7994.36,"HINT","Related",68.195,27,1,NA,NA,NA,"CLUE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.155,"DEBATE","Related",65.71,28,1,NA,NA,NA,"ARGUE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.525,"ROOF","Unrelated",59.62499999,29,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8000.99,"EXHALE","Related",61.96999998,30,1,NA,NA,NA,"INHALE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7990.295,"CENTER","Related",55.66000001,31,1,NA,NA,NA,"MIDDLE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7998.28,"WILD","Identical",67.17499997,32,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7996.93,"COLLECT","Unrelated",67.45500001,33,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7993.65,"LOSE","Unrelated",67.09999999,34,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8007.72,"WINTER","Identical",53.16999997,35,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8003.5,"TWIG","Related",55.13500003,36,1,NA,NA,NA,"BRANCH"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8001.315,"CANDLE","Identical",64.79500001,37,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8005.89,"COBWEB","Related",52.25499999,38,1,NA,NA,NA,"SPIDER"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7997.445,"BUCKET","Identical",51.94500001,39,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7994.055,"BUTTER","Identical",61.11000001,40,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7991.335,"YEAR","Unrelated",70.09500003,41,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988.52,"GAME","Unrelated",66.765,42,1,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"FINGER",861.99,"firstword","firstword",NA,1,2,42,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"WORST",745.9,"GATE","Related",64.75999998,2,2,40,"Studied",NA,"FENCE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"ANIMAL",1513.595,"SILVER","Unrelated",66.91500003,3,2,26,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"HORSE",774.515,"EARLY","Identical",68.40499997,4,2,27,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"SHARK",832.34,"KNIFE","Unrelated",53.33999998,5,2,38,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"TIGER",730.55,"NECK","Unrelated",70.10000001,6,2,28,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"PEPPER",1082.94,"QUART","Identical",60.77500002,7,2,37,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"SPOON",889.24,"MARRY","Unrelated",68.12000001,8,2,36,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"UNCLE",1281.725,"SPIT","Unrelated",68.94000003,9,2,3,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"SHOVE",717.795,"RAKE","Related",66.61000004,10,2,1,"Studied",NA,"LEAVES"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"YOURS",796.7,"THIN","Unrelated",66.42500003,11,2,29,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"GIRLS",700.3,"BUCK","Related",64.785,12,2,8,"Studied",NA,"DOLLAR"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"WHOLE",829.92,"ANNOY","Unrelated",57.32999998,13,2,4,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"DOLLAR",1020.13,"QUIET","Unrelated",66.02999999,14,2,9,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"LEAVES",2581.55,"HERE","Related",63.58999998,15,2,12,"Studied",NA,"THERE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"FIND",3652.65,"TUMOR","Related",64.04500001,16,2,NA,NA,NA,"CANCER"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8004.87,"QUEEN","Identical",68.23499996,17,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7993.44,"SHORT","Identical",63.93999996,18,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"TIGE",8011.625,"YOUNG","Unrelated",63.91999999,19,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.95,"WEED","Related",63.685,20,2,NA,NA,NA,"GRASS"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8044.91,"FLEX","Related",69.57500003,21,2,NA,NA,NA,"MUSCLE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7992.745,"PURPOSE","Unrelated",65.75999997,22,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7998.14,"THANKS","Unrelated",66.90499996,23,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8005.745,"PIECE","Unrelated",67.43499998,24,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.23,"WHERE","Identical",62.55999999,25,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.8,"OFFICE","Identical",66.79499999,26,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.38,"TOSS","Related",66.72499998,27,2,NA,NA,NA,"THROW"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8008.59,"PLANE","Unrelated",66.215,28,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8006.245,"FOUND","Identical",54.46499999,29,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8012.745,"MEAN","Identical",65.84499998,30,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7995.56,"BEHIND","Identical",59.55000001,31,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7990.525,"SLIDE","Unrelated",63.51000001,32,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7991.165,"REAL","Unrelated",64.75999998,33,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.87,"ROCK","Identical",52.61499999,34,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7987.82,"ENTER","Identical",66.24000001,35,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.08,"CARD","Unrelated",70.08500001,36,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7997.28,"DRAW","Unrelated",65.52999996,37,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988.035,"CORAL","Identical",60.59000001,38,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8002.67,"LEMON","Identical",66.66500005,39,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7994.15,"CLOSE","Identical",65.15500002,40,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7997.8,"EXACT","Unrelated",66.08999998,41,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8011.755,"TOOL","Unrelated",65.91,42,2,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"STREAM",3201.72,"firstword","firstword",NA,1,3,3,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"STORY",765.175,"IMAGINE","Related",68.35999998,2,3,1,"Studied",NA,"DREAM"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"ONG",671.8,"FISH","Identical",66.78500003,3,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"SONG",949.305,"MILK","Unrelated",66.67000003,4,3,2,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"DREAM",1665.955,"UNDER","Unrelated",67.03000003,5,3,4,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"CHEESE",3090.575,"BIKE","Unrelated",65.76500001,6,3,5,"Studied",NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7993.595,"CASH","Related",66.89000002,7,3,NA,NA,NA,"MONEY"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988.63,"LEFT","Related",55.85500004,8,3,NA,NA,NA,"RIGHT"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8015.47,"WIDTH","Related",63.00000002,9,3,NA,NA,NA,"LENGTH"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7988.895,"SKIN","Unrelated",65.85000001,10,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8006.82,"JUDGE","Related",55.31999998,11,3,NA,NA,NA,"LAWYER"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7997.595,"INMATE","Related",70.40500001,12,3,NA,NA,NA,"JAIL"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7990.35,"BIRD","Identical",58.21500003,13,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7996.105,"CHANGE","Identical",54.96500002,14,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",8028.06,"DAGGER","Identical",65.63000003,15,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7999.335,"WOOD","Unrelated",65.10000001,16,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",7990.255,"SHIRT","Unrelated",52.21499997,17,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",512.055,"ATOM","Related",51.70999997,18,3,NA,NA,NA,"BOMB"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",362.54,"TOWN","Unrelated",67.73000001,19,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",2678.08,"DOZEN","Related",70.30000002,20,3,NA,NA,NA,"TWELVE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",546.7,"FLOWER","Identical",53.53000003,21,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",657.95,"OUTTAKE","Identical",73.88499996,22,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",364.14,"STUPID","Unrelated",55.70500001,23,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",259.68,"PEEL","Related",62.49499996,24,3,NA,NA,NA,"ORANGE"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",84.875,"SHEETS","Identical",70.99500002,25,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",33.42499997,"YUCK","Related",66.66000001,26,3,NA,NA,NA,"GROSS"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",16.65499998,"SHEEP","Unrelated",66.68499997,27,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",16.52,"STEPS","Related",66.95000001,28,3,NA,NA,NA,"STAIRS"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",16.65499998,"GRAVE","Unrelated",66.77999999,29,3,NA,NA,NA,NA
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",16.405,"HALT","Related",66.52000005,30,3,NA,NA,NA,"STOP"
"IG",1,"2020-10-14_12h59.40.482","M1.2ConstantTotalFinal","2020.1.3",60,"XXXXX",16.65499998,"NUMBER","Identical",66.575,31,3,NA,NA,NA,NA
