"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"SLOW","slash",1.320755,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,"Studied",17,4,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SPOON","slash",0.948865,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,"Studied",13,1,NA,"Identical","PLANT",NA,NA,"10",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"POTATO","",NA,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"EXACT","",NA,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"SWEET","slash",2.23667,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,"Studied",22,3,NA,"Related","GARBAGE","TRASH",NA,"21",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"FISH","",NA,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,"Studied",6,2,NA,NA,NA,NA,"BAIT",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"RIGHT","slash",2.20179,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,"Studied",39,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SAME","",NA,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"WAITER","slash",1.04771,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,"Studied",11,4,NA,NA,NA,NA,"SERVER",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"TEETH","",NA,"CF",1,"2020-10-17_20h51.18.331","DelayedExp","2020.1.3",60,"Studied",16,1,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
