"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"SPIT","z",1.32326,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"WORST","slash",0.72304,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",7,3,NA,NA,NA,NA,"BEST",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"ANNOY","z",0.658125,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SMOOTH","slash",0.82701,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",26,4,NA,NA,NA,NA,"ROUGH",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"POTATO","z",0.74538,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"STUPID","z",0.84677,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"FISH","z",0.587065,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",19,4,"Identical","Identical","FISH",NA,NA,"18",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"UNCLE","z",0.472105,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",38,3,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"BEACH","z",0.686935,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",39,4,NA,NA,NA,NA,"SAND",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"LEARN","slash",1.002815,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",17,1,"Identical","Identical","LEARN",NA,NA,"15",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"KIDNAP","z",1.32248,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",7,2,"Identical","Identical","KIDNAP",NA,NA,"21",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"PACKAGE","z",0.645075,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"ENTER","slash",0.842495,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",37,3,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"PEPPER","slash",0.440135,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",33,3,"Identical","Identical","PEPPER",NA,NA,"33",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"PURPOSE","z",0.489895,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"MINIMUM","z",0.537145,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"PURPLE","z",0.554475,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",36,2,NA,NA,NA,NA,"VIOLET",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SLEEP","slash",0.786885,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated","Unrelated","SLEEP",NA,NA,"41",NA,"Old","New",0,0,1,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Unrelated"
"FINGER","slash",0.71809,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",17,3,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"NOSE","z",1.268495,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",6,2,NA,NA,NA,NA,"SNOT",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"UNDER","z",1.27965,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SHOES","z",0.636775,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",29,1,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"STREET","z",0.354725,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"PROPER","z",0.405045,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"ITCH","z",0.339845,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"LEMON","z",0.6555,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",36,3,NA,NA,NA,NA,"LIME",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"BABY","z",0.653935,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"ROOF","z",0.52776,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"MAID","z",0.470525,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"ANIMAL","z",0.454305,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",14,3,"Identical","Identical","ANIMAL",NA,NA,"39",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"YEAR","slash",0.42011,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SHARK","z",0.23746,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",31,3,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"SMILE","z",0.187175,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",9,1,NA,NA,NA,NA,"FROWN",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"TAKE","z",0.44042,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SHOVE","z",0.411855,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",41,3,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"CLAM","z",0.23961,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",41,4,NA,NA,NA,NA,"CHOWDER",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"STORE","z",0.253595,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated","Unrelated","STORE",NA,NA,"40",NA,"New","New",0,0,0,1,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Unrelated"
"MILK","z",0.304545,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"TRAILER","z",0.29619,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SICK","z",0.28724,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"TOOL","z",0.31529,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated","Unrelated","TOOL",NA,NA,"35",NA,"New","New",0,0,0,1,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Unrelated"
"BUCKET","z",0.251195,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",10,2,"Identical","Identical","BUCKET",NA,NA,"18",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Identical","CrossTrialPrimed","Identical"
"MARRY","z",0.336965,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated","Unrelated","MARRY",NA,NA,"42",NA,"New","New",0,0,0,1,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Unrelated"
"FIND","z",0.17481,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"READ","z",0.176035,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",18,2,NA,NA,NA,NA,"BOOK",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"MONKEY","z",0.100095,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SMART","z",0.143845,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"SEEK","z",0.18457,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",11,2,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"RIGHT","z",0.07322,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",6,4,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"ONCE","z",0.20473,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"WILD","z",0.05677,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,"Studied",31,2,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"DEATH","z",0.09981,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"KNIT","z",0.17207,"SC",1,"2020-09-26_15h00.47.102","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
