DelayedWord,DelayedRT,Studied,StudyPosition,Block,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,PrimePosition,PrimeBlock
FINGER,5435.425,Studied,14,4,NA,7,Unrelated,BUSH,NA,NA,unrelated,,
GRASS,7988.735,Studied,20,4,NA,8,Related,DIAL,PHONE,NA,unrelated,,
PLANT,2019.675,Studied,7,4,NA,6,Unrelated,MANY,NA,NA,unrelated,,
LEAF,1490.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
FIVE,2600.195,Studied,33,2,NA,2,Unrelated,SPICE,NA,NA,unrelated,,
,8003.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
ELEVEN,3686.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8005.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7990.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7993.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
ANIMAL,2102.91,Studied,2,4,NA,2,Related,GATE,FENCE,NA,unrelated,,
,7988.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8005.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7995.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7996.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8002.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7994.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7998.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8005.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7988.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8002.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7988.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8020.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7994.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,10309.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7988.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,1754.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8002.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7988.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7988.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8041.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7993.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8005.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7990.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8002.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8009.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7988.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7998.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7996.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7990.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7993.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8004.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7991.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7989.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7993.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8003.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,6800.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
