RecalledWord,StudyPosition,Block
SELLER,1,1
STREAM,2,1
ORANGE,3,1
OUTTAKE,4,1
MONEY,5,1
CHEESE,6,1
NEPHEW,7,1
STORY,8,1
PICKLE,9,1
FISH,10,1
LAWYER,11,1
SONG,12,1
CRACKER,13,1
JAIL,14,1
STAIRS,15,1
STOP,16,1
YELLOW,17,1
HORN,18,1
FRIGHT,19,1
TWELVE,20,1
WEIGHT,21,1
GLORY,22,1
NICKEL,23,1
DAGGER,24,1
FLOWER,25,1
CHAIR,26,1
EGGS,27,1
NUMBER,28,1
SMOOTH,29,1
BEACH,30,1
GUITAR,31,1
CHANGE,32,1
BOMB,33,1
LENGTH,34,1
CLAM,35,1
RIGHT,36,1
WEST,37,1
DREAM,38,1
SHEETS,39,1
GROSS,40,1
BIRD,41,1
WORK,42,1
PRESENT,1,2
GEEK,2,2
WHEAT,3,2
ROAD,4,2
FIVE,5,2
PICTURE,6,2
FROG,7,2
LAKE,8,2
HOOP,9,2
WORLD,10,2
STOMACH,11,2
DUSK,12,2
SWAMP,13,2
GHOST,14,2
TRASH,15,2
SHOES,16,2
KILL,17,2
DEVIL,18,2
LAND,19,2
DOOR,20,2
LEARN,21,2
CAMP,22,2
SORRY,23,2
SMOKE,24,2
MINOR,25,2
THIEF,26,2
BELOW,27,2
SOUTH,28,2
HOTEL,29,2
SMILE,30,2
DEAF,31,2
TRAIN,32,2
TIGHT,33,2
BRIDE,34,2
POUND,35,2
DIRT,36,2
NOISE,37,2
STARS,38,2
KISS,39,2
SWEET,40,2
BLACK,41,2
JUMP,42,2
SEEK,1,3
SUPPER,2,3
MOST,3,3
ARGUE,4,3
SLOW,5,3
WAITER,6,3
NEWS,7,3
THIRST,8,3
WINTER,9,3
HUNGER,10,3
PAIN,11,3
LESS,12,3
CLUE,13,3
BUCKET,14,3
TEST,15,3
ALIVE,16,3
NAVY,17,3
BUTTER,18,3
MOTHER,19,3
BORROW,20,3
READ,21,3
SPIDER,22,3
BALLET,23,3
CANDLE,24,3
BRANCH,25,3
STATES,26,3
SQUARE,27,3
VERB,28,3
NOSE,29,3
CHAIN,30,3
SOAP,31,3
WILD,32,3
INHALE,33,3
MIDDLE,34,3
TENNIS,35,3
KIDNAP,36,3
PURPLE,37,3
LOOK,38,3
TOES,39,3
FIRST,40,3
THREAD,41,3
TOUR,42,3
QUART,1,4
MINUS,2,4
BEFORE,3,4
FENCE,4,4
UNCLE,5,4
OFFICE,6,4
SPOON,7,4
FOUND,8,4
THERE,9,4
CANCER,10,4
WHOLE,11,4
MUSCLE,12,4
ANIMAL,13,4
CLOCK,14,4
LEAVES,15,4
PLANT,16,4
GIRLS,17,4
YOURS,18,4
MEAN,19,4
HORSE,20,4
PEPPER,21,4
ROCK,22,4
WHERE,23,4
MINUTE,24,4
LEMON,25,4
CORAL,26,4
PHONE,27,4
DOLLAR,28,4
WORST,29,4
SHORT,30,4
SHOVE,31,4
EARLY,32,4
BEHIND,33,4
SHARK,34,4
TEETH,35,4
TIGER,36,4
ENTER,37,4
THROW,38,4
CLOSE,39,4
QUEEN,40,4
GRASS,41,4
FINGER,42,4
