Participant,Prime,Prime_Duration,rt,Response
AC,PIAZZA,66.015,2517.59,PIZZA
AC,MORAL,66.46,8000.695,XXXXX
AC,MIDLAND,65.955,2866.235,WHAT
AC,SPAN,66.7,8001.98,XXXXX
AC,TRAITOR,65.355,7997.41,XXXXX
AC,LYNX,66.49,8000.725,XXXXX
AC,UNEASY,66.215,8000.565,XXXXX
AC,CHEER,65.27,7999.395,XXXXX
AC,SHAVE,66.575,8001.02,XXXXX
AC,DAMAGE,67.37,8001.805,XXXXX
AC,ERUPT,65.51,7988.315,XXXXX
AC,SPUN,65.57,8000.305,XXXXX
AC,RESUME,66.505,7999.9,XXXXX
AC,CHEAT,59.56,8000.215,XXXXX
AC,KEEP,66.44,8000.14,XXXXX
AC,VODKA,66.555,8006.365,XXXXX
AC,FLAK,66,7999.885,XXXXX
AC,FREAK,65.99,8001.275,XXXXX
AC,STARK,66.28,7995.265,XXXXX
AC,VOID,66.57,7999.36,XXXXX
AC,PEEP,66.92,7998.085,XXXXX
AC,HOSTEL,66.1,8000.415,XXXXX
AC,EFFIGY,67.41,7999.685,XXXXX
AC,CLAW,66.15,8000.25,XXXXX
AC,TRIVIA,65.435,7999.2,XXXXX
AC,SUIT,66.56,8000.02,XXXXX
AC,TOTALLY,68.085,7999.67,XXXXX
AC,OPTION,67.435,7999.265,XXXXX
AC,CORNER,65.3,8035.555,XXXXX
AC,SNAP,66.095,8000.105,XXXXX
AC,WIND,65.37,8000.295,XXXXX
AC,FAUNA,66.585,8000.955,XXXXX
AC,SPUNK,66.34,8001.395,XXXXX
AC,CEASE,67.31,8000.12,XXXXX
AC,MUZZLE,67.435,7999.7,XXXXX
AC,MEET,65.825,7999.51,XXXXX
AC,PULL,67.045,8001.635,XXXXX
AC,REACTOR,66.49,8000.825,XXXXX
AC,FOREST,66.425,8000.225,XXXXX
AC,LEND,67.06,8001.96,XXXXX
