RecalledWord,StudyPosition,Block
GLORY,1,1
FRIGHT,2,1
GUITAR,3,1
SONG,4,1
BOMB,5,1
HORN,6,1
EGGS,7,1
DAGGER,8,1
SMOOTH,9,1
NICKEL,10,1
CLAM,11,1
ORANGE,12,1
SELLER,13,1
GROSS,14,1
DREAM,15,1
LAWYER,16,1
WEIGHT,17,1
STAIRS,18,1
WEST,19,1
LENGTH,20,1
CHANGE,21,1
FLOWER,22,1
JAIL,23,1
CRACKER,24,1
CHAIR,25,1
STOP,26,1
SHEETS,27,1
BEACH,28,1
WORK,29,1
YELLOW,30,1
NUMBER,31,1
CHEESE,32,1
NEPHEW,33,1
FISH,34,1
TWELVE,35,1
STORY,36,1
RIGHT,37,1
STREAM,38,1
PICKLE,39,1
MONEY,40,1
BIRD,41,1
OUTTAKE,42,1
LEARN,1,2
POUND,2,2
SMOKE,3,2
SMILE,4,2
PRESENT,5,2
SWEET,6,2
TRASH,7,2
BRIDE,8,2
CAMP,9,2
DEVIL,10,2
SHOES,11,2
PICTURE,12,2
TIGHT,13,2
SOUTH,14,2
SORRY,15,2
STOMACH,16,2
MINOR,17,2
DUSK,18,2
BELOW,19,2
JUMP,20,2
LAKE,21,2
FROG,22,2
KILL,23,2
SWAMP,24,2
NOISE,25,2
DEAF,26,2
THIEF,27,2
LAND,28,2
HOTEL,29,2
TRAIN,30,2
KISS,31,2
GEEK,32,2
FIVE,33,2
WORLD,34,2
HOOP,35,2
DOOR,36,2
BLACK,37,2
WHEAT,38,2
DIRT,39,2
ROAD,40,2
GHOST,41,2
STARS,42,2
NAVY,1,3
BUCKET,2,3
TOES,3,3
CANDLE,4,3
PURPLE,5,3
TOUR,6,3
PAIN,7,3
BUTTER,8,3
LOOK,9,3
WAITER,10,3
SQUARE,11,3
SPIDER,12,3
SEEK,13,3
THREAD,14,3
WILD,15,3
TEST,16,3
HUNGER,17,3
NEWS,18,3
SUPPER,19,3
FIRST,20,3
SOAP,21,3
INHALE,22,3
READ,23,3
MIDDLE,24,3
WINTER,25,3
BORROW,26,3
CHAIN,27,3
ARGUE,28,3
ALIVE,29,3
KIDNAP,30,3
STATES,31,3
BRANCH,32,3
BALLET,33,3
NOSE,34,3
MOTHER,35,3
MOST,36,3
TENNIS,37,3
VERB,38,3
CLUE,39,3
SLOW,40,3
LESS,41,3
THIRST,42,3
WHOLE,1,4
ANIMAL,2,4
FENCE,3,4
MINUS,4,4
YOURS,5,4
CANCER,6,4
PLANT,7,4
THROW,8,4
WHERE,9,4
QUART,10,4
LEMON,11,4
OFFICE,12,4
UNCLE,13,4
FINGER,14,4
CLOSE,15,4
SHORT,16,4
PEPPER,17,4
BEHIND,18,4
SHOVE,19,4
GRASS,20,4
MINUTE,21,4
LEAVES,22,4
WORST,23,4
MEAN,24,4
PHONE,25,4
GIRLS,26,4
TIGER,27,4
QUEEN,28,4
BEFORE,29,4
DOLLAR,30,4
SPOON,31,4
SHARK,32,4
TEETH,33,4
THERE,34,4
HORSE,35,4
ROCK,36,4
CLOCK,37,4
ENTER,38,4
FOUND,39,4
CORAL,40,4
MUSCLE,41,4
EARLY,42,4
