Participant,Prime,Prime_Duration,rt,Response
EC,SPUN,65.295,1467.8,SPAN
EC,DAMAGE,66.4,2354.68,XXXXX
EC,SUIT,66.485,1200.555,XXXXX
EC,CLAW,67.44,1311.06,XXXXX
EC,CHEER,65.75,549.995,XXXXX
EC,LEND,66.54,1437.96,LEGEND
EC,FREAK,66.845,1404.535,FREAK
EC,SNAP,66.815,3399.86,PULL
EC,TRAITOR,66.095,938.475,XXXXX
EC,TOTALLY,65.755,1332.485,TOTAL
EC,FAUNA,65.56,1934.445,FEONA
EC,SPAN,59.245,1265.68,XXXXX
EC,MIDLAND,66.575,1598.17,MARRY
EC,LYNX,66.605,900.67,XXXXX
EC,PEEP,66.67499999,1584.225,PEP
EC,OPTION,66.835,517.805,XXXXX
EC,SPUNK,67.6,2418.265,SPUNK
EC,PIAZZA,66.935,3033.345,SPRAY
EC,HOSTEL,66.765,1268.02,HOTEL
EC,CORNER,66.845,2016.405,CHAIR
EC,STARK,66.545,866.275,KISS
EC,TRIVIA,65.96499999,517.345,XXXXX
EC,EFFIGY,65.965,1051.125,FIGHT
EC,VODKA,66.29,1051.405,VODKA
EC,VOID,66.635,1340.22,XXXXX
EC,CHEAT,66.41,1100.255,CHEAT
EC,KEEP,66.5,1016.75,KEEP
EC,RESUME,66.415,1413.255,PREP
EC,FLAK,66.545,1001.705,FREAK
EC,FOREST,63.41,1250.73,STEAK
EC,WIND,65.68,735.14,WIN
EC,PULL,66.255,1801.485,PUL
EC,MEET,67.02,1250.635,MEET
EC,MUZZLE,66.67,2383.865,PUZZLE
EC,REACTOR,53.99,1151.515,REACT
EC,CEASE,66.695,1034.13,XXXXX
EC,MORAL,66.39,1300.5,MORAL
EC,SHAVE,66.33,1165.83,SHAVE
EC,UNEASY,66.595,1588.285,UNEASY
EC,ERUPT,67.035,2134.335,DISRUPT
