RecalledWord,StudyPosition,Block
PROBLEM,1,1
BOARD,2,1
BREAK,3,1
LOSE,4,1
SWORD,5,1
GAME,6,1
SOUR,7,1
TAKE,8,1
TREE,9,1
VOLCANO,10,1
ROOF,11,1
FIND,12,1
TALK,13,1
STORE,14,1
HAPPY,15,1
LAUGH,16,1
SICK,17,1
DESERT,18,1
NONE,19,1
CHOOSE,20,1
MUSIC ,21,1
HAIR,22,1
MAGIC,23,1
MAYBE,24,1
CHURCH,25,1
YEAR,26,1
CLEAR,27,1
DRESS,28,1
LETTUCE,29,1
HEAR,30,1
SHIP,31,1
SMELL,32,1
SING,33,1
COLLECT,34,1
STREET,35,1
BELL,36,1
FOOD,37,1
STRANGE,38,1
STICKY,39,1
WARM,40,1
JACKET,41,1
LOVE,42,1
PACKAGE,1,2
YOUNG,2,2
DISAGREE,3,2
PLANE ,4,2
STRIPE,5,2
SHALLOW,6,2
RAIN,7,2
RENT,8,2
SLIDE,9,2
STAMP,10,2
TRAILER,11,2
POTATO,12,2
MARRY,13,2
SAME,14,2
SPIT,15,2
PURPOSE,16,2
ANNOY,17,2
BUSH,18,2
SHERIFF,19,2
PIECE,20,2
CHILD,21,2
VOTE,22,2
NECK,23,2
EXACT,24,2
SILVER,25,2
DRUGS,26,2
THANKS,27,2
KNIFE,28,2
MANY,29,2
CARD,30,2
QUIET,31,2
HATE,32,2
SCISSORS,33,2
REAL,34,2
DEATH,35,2
CLOWN,36,2
DRAW,37,2
EXCUSE,38,2
TOCK,39,2
TOOL,40,2
WRONG,41,2
THIN,42,2
SUBJECT,1,3
CLIMB,2,3
TOWN,3,3
BABY,4,3
NIGHTS,5,3
GRAND,6,3
SHIRT,7,3
GUILT,8,3
MOVE,9,3
WOOD,10,3
KNIT,11,3
DOCTOR,12,3
STEAL,13,3
RULE,14,3
PENNY,15,3
MATH,16,3
ROSE,17,3
CELL,18,3
TOUCH,19,3
STUPID,20,3
SELF,21,3
SHEEP,22,3
HEAD,23,3
SKIN,24,3
REPEAT,25,3
BREAD,26,3
FAKE,27,3
TOOTH,28,3
ARMS,29,3
STRESS,30,3
EXPLODE,31,3
LIGHT,32,3
SPOTS,33,3
CLASS,34,3
WRITE,35,3
BIKE,36,3
BRAIN,37,3
STING,38,3
PROPER,39,3
UNDER,40,3
GRAVE,41,3
MILK,42,3
TIRED,1,4
COPY,2,4
ALLOW,3,4
MAD,4,4
NINE,5,4
BOSS,6,4
HELLO,7,4
SOFT,8,4
WATER,9,4
ENGLISH,10,4
MONKEY,11,4
FIRE,12,4
BALL ,13,4
ONCE,14,4
OVEN,15,4
LETTER,16,4
MINIMUM,17,4
SNEEZE,18,4
CARRY,19,4
BANK,20,4
SURE,21,4
MAID,22,4
CASTLE,23,4
FINISH,24,4
SMART,25,4
JEANS,26,4
SMALL,27,4
FRONT,28,4
UNCLEAR,29,4
PAPER,30,4
SLEEP,31,4
SPICE,32,4
EFFECT,33,4
GLASSES,34,4
WANT,35,4
PRIDE,36,4
PENCIL,37,4
PLAN,38,4
LARGE,39,4
CAKE,40,4
SILK,41,4
ITCH,42,4
