"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"MAYBE","",NA,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"RAIN","slash",2.92605,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,NA,NA,NA,NA,"Related","MARSH","SWAMP",NA,"26",NA,"Old","New",0,0,1,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"BRANCH","slash",1.2124,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",21,4,NA,NA,NA,NA,"TWIG",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"ENTER","slash",3.17639,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",29,1,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"LOOK","z",1.427075,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",13,4,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"TOUR","slash",2.79686,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",12,4,NA,NA,NA,NA,"GUIDE",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"LAWYER","slash",1.926185,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",28,2,NA,"Related","INTAKE","OUTTAKE",NA,"14",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"GIRLS","z",2.195355,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",35,1,NA,NA,NA,NA,"GUYS",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"HOOP","slash",2.512985,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",13,3,NA,NA,NA,NA,"HULA",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"SPIT","z",1.54468,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"HORSE","slash",2.128175,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",37,1,NA,NA,NA,NA,"TROT",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"FOUND","slash",1.692515,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,"Studied",23,1,NA,NA,NA,NA,"LOST",NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"PENNY","z",1.782245,"RK",1,"2020-11-13_22h16.36.806","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
