DelayedWord,DelayedRT,Studied,StudyPosition,Block,ReportedPrimeFromDay1,Day1OutputPosition,Day1PrimeCondition,Day1Prime,Day1PrimeFor,RelatedPrimePresentedonDay1,ActualPrimeCondition,PrimePosition,PrimeBlock
NICKEL,1751.825,Studied,22,3,NA,9,Related,LEFT,RIGHT,DIME,related,8,3
,8001.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
SHAR,8000.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7988.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
FAIR,6317.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
BROTHER,6149.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
ICE,4316.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
PLANT,2515.095,Studied,5,2,Identical,18,Related,TOSS,THROW,NA,identical,17,2
GROW,5768.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
PLAN,3416.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8002.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
WHILE,1683.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
MONARCH,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7998.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
SLOW,2151.005,Studied,6,1,NA,NA,NA,NA,NA,FAST,,,
,8001.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
GLASS,2000.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8002.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8001.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,7999.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8000.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,8052.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
,3800.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
