DelayedWord,DelayedRT
FROG,1334.28
SWAMP,2203.69
HOOP,2765.075
SPIDER,1885.56
WINTER,1416.91
BRANCH,1549.73
UNCLE,1283.96
NEPHEW,1683.495
MOTHER,1067.08
,8000.665
LEAVES,2800.245
GRASS,2283.28
ROCK,1099.66
STREAM,1900.775
FENCE,1533.21
FISH,3451.745
BIRD,3635.32
,8001.11
DAGGER,1833.935
GLORY,1383.28
BOMB,2066.635
JAIL,1583.225
JOB,2500.165
STOP,1883.575
,8001.805
GROSS,1266.37
WEIGHT,1717.34
LENGTH,1916.155
,8000.5
EAST,2250.235
WEST,1517.105
,7999.035
WHOLE,1066.945
EN,8000.49
ENTER,1293.32
SQUARE,7116.95
,8000.91
,7999.235
,8002.1
LAKE,1101.51
HOOP,7101.79
,8002.05
DREAM,1516.065
SHEET,1265.5
CHAIR,1267.585
,8000.57
,8000.65
,8002.005
,8000.75
,7999.695
,7988.05
CLOCK,5001.72
MINUTE,1300.725
OFFICE,5415.505
JOB,1949.965
,8001.16
,8002.415
,7999.3
VERB,1299.67
,7999.175
QUART,2117.92
,8001.84
,8695.765
,8000.345
,1135.925
,8002.235
,8000.825
,8000.98
,7999.495
PEPPER,2417.02
EGG,2151.055
PICKLE,8000.405
,8001.39
,7999.945
CHEESE,6883.63
CRACKER,5985.045
CHEESE,3917.135
,7999.535
,8000.48
,7999.86
,8001.9
,8000.64
,8001.77
,8001.15
,8001.29
,8002.52
,8001.39
,8000.49
FISH,2232.35
FLOWER,4717.25
,8000.18
,7999.355
PURPLE,3317.225
NAVY,1333.465
,8001.57
,8001.545
,8002.325
,7999.605
,7999.46
,7999.305
