DelayedWord,DelayedRT
MAGIC,4170.275
LOVE,1200.14
WATER,1517.075
CASTLE,1299.8
MONKEY,2701.06
DOCTOR,5618.53
SUBJECT,2469.22
MATH,1099.915
SMART,1484.12
BREAD,1667.63
MILK,1367.645
,8003.475
SHIRT,1683.48
DRESS,2202.715
TOUCH,2166.605
SMELL,1367.745
SOUR,1483.775
,8003.955
WANT,4868.79
,8004.23
YELLOW,4117.37
PENCIL,5668.79
PEN,1137.77
APPEAL,4588.01
HAPPY,4085.605
,8003.92
,7988.67
ANGRY,1341.365
,8003.83
,8003.095
,8003.14
HERO,4920.11
,8001.935
BIKE,1450.405
CLIMB,2574.01
,7988.45
,8005.07
DANCE,3016.76
,8004.45
PIRATE,3819.2
FACE,6669.435
,8005.245
,8003.805
,8004.605
SCISSORS,8003.82
,7988.365
,8002.435
,1940.265
,2701.195
,634.0600001
,469.0199997
,8021.88
,8017.325
,4552.04
,482.0249998
,7988.86
SMILE,2301.665
,8299.085
,7999.82
,1307.495
,351.0050001
,334.1199998
,290.325
,270.825
,183.2100004
,184.2200002
,283.51
,51.31000001
,230.74
,5241.96
,283.3450004
,284.5100001
,282.54
,219.18
,182.9200001
,84.26999999
,100.5249997
,65.80500025
,101.8000003
,217.3950002
,149.8100003
,168.0600001
,283.8900001
,284.5100001
,34.18499976
,100.3299998
,134.1900001
,234.8099998
,250.2550003
,199.9649997
,237.745
,300.21
,284.2350001
,167.655
,8004.325
,4822.155
,600.0300003
,483.1149997
,584.1449997
,417.475
