RecalledWord,StudyPosition,Block
NOSE,1,1
BALLET,2,1
FIRST,3,1
BUTTER,4,1
READ,5,1
TOES,6,1
TEST,7,1
BORROW,8,1
WILD,9,1
ALIVE,10,1
SUPPER,11,1
BUCKET,12,1
VERB,13,1
PURPLE,14,1
TOUR,15,1
WINTER,16,1
SQUARE,17,1
NEWS,18,1
SPIDER,19,1
PAIN,20,1
MIDDLE,21,1
SOAP,22,1
THIRST,23,1
KIDNAP,24,1
SLOW,25,1
TENNIS,26,1
CHAIN,27,1
LESS,28,1
HUNGER,29,1
SEEK,30,1
THREAD,31,1
MOST,32,1
NAVY,33,1
CANDLE,34,1
INHALE,35,1
CLUE,36,1
MOTHER,37,1
BRANCH,38,1
STATES,39,1
ARGUE,40,1
WAITER,41,1
LOOK,42,1
SHOVE,1,2
EARLY,2,2
PHONE,3,2
FENCE,4,2
ROCK,5,2
PLANT,6,2
UNCLE,7,2
CANCER,8,2
THROW,9,2
CLOCK,10,2
MUSCLE,11,2
LEAVES,12,2
WHERE,13,2
LEMON,14,2
QUART,15,2
FINGER,16,2
HORSE,17,2
OFFICE,18,2
TEETH,19,2
GIRLS,20,2
MINUS,21,2
MINUTE,22,2
WORST,23,2
QUEEN,24,2
WHOLE,25,2
GRASS,26,2
BEFORE,27,2
ENTER,28,2
PEPPER,29,2
SHORT,30,2
TIGER,31,2
SPOON,32,2
FOUND,33,2
THERE,34,2
BEHIND,35,2
CORAL,36,2
SHARK,37,2
ANIMAL,38,2
YOURS,39,2
MEAN,40,2
DOLLAR,41,2
CLOSE,42,2
NUMBER,1,3
GUITAR,2,3
STREAM,3,3
DAGGER,4,3
STAIRS,5,3
WEST,6,3
HORN,7,3
SMOOTH,8,3
BIRD,9,3
LAWYER,10,3
MONEY,11,3
GROSS,12,3
FRIGHT,13,3
FISH,14,3
DREAM,15,3
OUTTAKE,16,3
CLAM,17,3
BOMB,18,3
WORK,19,3
NICKEL,20,3
CHAIR,21,3
GLORY,22,3
SONG,23,3
BEACH,24,3
YELLOW,25,3
SELLER,26,3
JAIL,27,3
STORY,28,3
CHANGE,29,3
NEPHEW,30,3
LENGTH,31,3
SHEETS,32,3
STOP,33,3
ORANGE,34,3
WEIGHT,35,3
RIGHT,36,3
FLOWER,37,3
EGGS,38,3
TWELVE,39,3
PICKLE,40,3
CRACKER,41,3
CHEESE,42,3
STARS,1,4
THIEF,2,4
FIVE,3,4
HOTEL,4,4
HOOP,5,4
SWAMP,6,4
TIGHT,7,4
TRAIN,8,4
SMILE,9,4
SHOES,10,4
WORLD,11,4
GHOST,12,4
DEVIL,13,4
BELOW,14,4
SOUTH,15,4
BRIDE,16,4
SWEET,17,4
DIRT,18,4
SMOKE,19,4
LAKE,20,4
STOMACH,21,4
ROAD,22,4
KISS,23,4
TRASH,24,4
DOOR,25,4
LAND,26,4
WHEAT,27,4
KILL,28,4
BLACK,29,4
NOISE,30,4
CAMP,31,4
DUSK,32,4
PICTURE,33,4
SORRY,34,4
MINOR,35,4
POUND,36,4
LEARN,37,4
FROG,38,4
DEAF,39,4
GEEK,40,4
PRESENT,41,4
JUMP,42,4
