RecalledWord,StudyPosition,Block
WORLD,1,1
PICTURE,2,1
HOOP,3,1
POUND,4,1
KILL,5,1
SHOES,6,1
FIVE,7,1
GHOST,8,1
LAKE,9,1
DEVIL,10,1
TRASH,11,1
DUSK,12,1
SMOKE,13,1
KISS,14,1
FROG,15,1
LEARN,16,1
SMILE,17,1
BRIDE,18,1
SWAMP,19,1
STARS,20,1
SOUTH,21,1
DOOR,22,1
DEAF,23,1
NOISE,24,1
WHEAT,25,1
ROAD,26,1
PRESENT,27,1
LAND,28,1
GEEK,29,1
DIRT,30,1
HOTEL,31,1
THIEF,32,1
MINOR,33,1
BLACK,34,1
TIGHT,35,1
JUMP,36,1
TRAIN,37,1
CAMP,38,1
STOMACH,39,1
SORRY,40,1
BELOW,41,1
SWEET,42,1
SPIDER,1,2
THIRST,2,2
MOTHER,3,2
SEEK,4,2
ARGUE,5,2
PAIN,6,2
WINTER,7,2
BRANCH,8,2
VERB,9,2
TENNIS,10,2
NEWS,11,2
ALIVE,12,2
LESS,13,2
TOES,14,2
MOST,15,2
SLOW,16,2
WAITER,17,2
CANDLE,18,2
SQUARE,19,2
NAVY,20,2
BUCKET,21,2
SOAP,22,2
NOSE,23,2
CLUE,24,2
FIRST,25,2
SUPPER,26,2
HUNGER,27,2
BUTTER,28,2
KIDNAP,29,2
TOUR,30,2
READ,31,2
BORROW,32,2
STATES,33,2
INHALE,34,2
THREAD,35,2
MIDDLE,36,2
BALLET,37,2
CHAIN,38,2
WILD,39,2
LOOK,40,2
PURPLE,41,2
TEST,42,2
SHOVE,1,3
TEETH,2,3
LEMON,3,3
SPOON,4,3
SHARK,5,3
PLANT,6,3
CORAL,7,3
EARLY,8,3
YOURS,9,3
BEHIND,10,3
FINGER,11,3
MEAN,12,3
UNCLE,13,3
PEPPER,14,3
MINUTE,15,3
BEFORE,16,3
GRASS,17,3
FOUND,18,3
THROW,19,3
CLOCK,20,3
WORST,21,3
CLOSE,22,3
ROCK,23,3
QUART,24,3
OFFICE,25,3
TIGER,26,3
GIRLS,27,3
WHERE,28,3
MUSCLE,29,3
WHOLE,30,3
PHONE,31,3
MINUS,32,3
DOLLAR,33,3
CANCER,34,3
LEAVES,35,3
ANIMAL,36,3
ENTER,37,3
SHORT,38,3
QUEEN,39,3
FENCE,40,3
THERE,41,3
HORSE,42,3
LAWYER,1,4
STAIRS,2,4
STREAM,3,4
DAGGER,4,4
HORN,5,4
YELLOW,6,4
BOMB,7,4
WORK,8,4
STORY,9,4
FLOWER,10,4
BEACH,11,4
FRIGHT,12,4
GROSS,13,4
CHAIR,14,4
FISH,15,4
GLORY,16,4
ORANGE,17,4
STOP,18,4
WEIGHT,19,4
EGGS,20,4
BIRD,21,4
SMOOTH,22,4
WEST,23,4
SONG,24,4
NICKEL,25,4
NEPHEW,26,4
LENGTH,27,4
CHANGE,28,4
SHEETS,29,4
MONEY,30,4
GUITAR,31,4
OUTTAKE,32,4
NUMBER,33,4
JAIL,34,4
CHEESE,35,4
DREAM,36,4
CRACKER,37,4
SELLER,38,4
PICKLE,39,4
RIGHT,40,4
TWELVE,41,4
CLAM,42,4
