DelayedWord,DelayedRT
MOTHER,2415.035
QUEEN,3149.86
NUMBER,1383.455
FISH,1083.175
SQUARE,1400.045
WINTER,850.235
BORROW,2299.87
KIDNAP,2350.05
BUCKET,1333.2
BRIDE,5216.545
HOOP,4516.475
JUMP,1433.17
DOOR,2267.04
DAGGER,1933.315
WEST,1000.135
SHOVE,2616.395
PHONE,1199.875
FENCE,1166.51
UNCLE,1065.97
NEPHEW,1766.195
SMOOTH,3866.925
BIRD,1000.715
CLAM,1134.055
SHARK,1216.71
LAWYER,1683.39
BUCKET,3566.58
CANCER,3300.48
TEETH,2349.74
MINUS,1283.32
GHOST,1016.78
DEVIL,1016.24
BELOW,3116.465
SOUTH,1116.885
BEHIND,1265.715
RIGHT,1150.055
ROCK,3067.17
PLANT,1066.785
BRANCH,1750.155
LEAF,1149.805
WILD,2750.355
ALIVE,1500.57
CLOCK,3567.255
HORSE,1200.165
FRIGHT,6732.57
STORY,4283.345
JAIL,1183.225
FIVE,3467.19
LAKE,3016.1
STREAM,2632.935
MUSCLE,5015.93
BLUE,2516.885
THROW,3466.59
LEMON,1266.965
YELLOW,3116.74
MONEY,3466.685
NICKEL,1332.885
CHANGE,5416.735
,8001.505
SWEET,3382.255
ROAD,3832.59
LEARN,1633.245
KISS,1015.485
TRASH,2401.645
,7999.89
S,8001.405
SELLER,1315.61
TEETH,5082.585
HORSE,2250.195
GIRLS,1699.72
UNCLE,1349.61
NEPHEW,1099.005
GHOST,1865.99
DEVIL,1116.425
READ,2767.415
BUTTER,1400.175
BETTER,1316.88
NOES,2550.24
NOSE,1199.365
TOES,783.34
,8001.625
,7999.14
OPPOSE,3549.635
OUTTAKE,1183.41
,8000.68
DREAM,2726.05
GUITAR,4783.42
WHE,8000.245
WHERE,1166.665
EARLY,5483.105
LATE,816.815
SMILE,6983.325
FIVE,916.3
HOTEL,1017.075
,8000.18
SWEET,2016.59
,8000.735
,8000.81
,8000.015
,8000.545
,7999.27
