RecalledWord,StudyPosition,Block
SOFT,1,1
PAPER,2,1
ITCH,3,1
MAID,4,1
SURE,5,1
SMART,6,1
WATER,7,1
MINIMUM,8,1
CASTLE,9,1
ONCE,10,1
LETTER,11,1
FIRE,12,1
GLASSES,13,1
WANT,14,1
EFFECT,15,1
PRIDE,16,1
OVEN,17,1
CARRY,18,1
COPY,19,1
ALLOW,20,1
PENCIL,21,1
MAD,22,1
HELLO,23,1
ENGLISH,24,1
FINISH,25,1
SILK,26,1
JEANS,27,1
SLEEP,28,1
FRONT,29,1
BANK,30,1
UNCLEAR,31,1
SPICE,32,1
TIRED,33,1
MONKEY,34,1
BOSS,35,1
CAKE,36,1
SMALL,37,1
NINE,38,1
PLAN,39,1
LARGE,40,1
SNEEZE,41,1
BALL ,42,1
LOSE,1,2
TALK,2,2
MAYBE,3,2
FIND,4,2
BELL,5,2
CHOOSE,6,2
SHIP,7,2
BREAK,8,2
TAKE,9,2
SING,10,2
MAGIC,11,2
YEAR,12,2
LOVE,13,2
SWORD,14,2
CHURCH,15,2
SICK,16,2
JACKET,17,2
DRESS,18,2
DESERT,19,2
HAPPY,20,2
LAUGH,21,2
HEAR,22,2
LETTUCE,23,2
STRANGE,24,2
STICKY,25,2
COLLECT,26,2
STORE,27,2
SOUR,28,2
CLEAR,29,2
SMELL,30,2
HAIR,31,2
NONE,32,2
FOOD,33,2
TREE,34,2
GAME,35,2
STREET,36,2
WARM,37,2
BOARD,38,2
PROBLEM,39,2
VOLCANO,40,2
ROOF,41,2
MUSIC ,42,2
SLIDE,1,3
RAIN,2,3
EXCUSE,3,3
SILVER,4,3
THIN,5,3
CLOWN,6,3
DEATH,7,3
STRIPE,8,3
SHERIFF,9,3
BUSH,10,3
MANY,11,3
DISAGREE,12,3
PURPOSE,13,3
VOTE,14,3
NECK,15,3
THANKS,16,3
SAME,17,3
WRONG,18,3
REAL,19,3
RENT,20,3
ANNOY,21,3
YOUNG,22,3
SPIT,23,3
PIECE,24,3
QUIET,25,3
SCISSORS,26,3
TOCK,27,3
PACKAGE,28,3
MARRY,29,3
CHILD,30,3
DRUGS,31,3
KNIFE,32,3
SHALLOW,33,3
PLANE ,34,3
TRAILER,35,3
EXACT,36,3
STAMP,37,3
TOOL,38,3
CARD,39,3
HATE,40,3
DRAW,41,3
POTATO,42,3
SHEEP,1,4
CLASS,2,4
SPOTS,3,4
FAKE,4,4
WRITE,5,4
REPEAT,6,4
BABY,7,4
GUILT,8,4
DOCTOR,9,4
SHIRT,10,4
TOOTH,11,4
SUBJECT,12,4
MOVE,13,4
GRAND,14,4
EXPLODE,15,4
SELF,16,4
ROSE,17,4
LIGHT,18,4
GRAVE,19,4
BRAIN,20,4
PENNY,21,4
NIGHTS,22,4
WOOD,23,4
PROPER,24,4
BIKE,25,4
MATH,26,4
BREAD,27,4
UNDER,28,4
STUPID,29,4
TOUCH,30,4
CLIMB,31,4
SKIN,32,4
RULE,33,4
TOWN,34,4
STRESS,35,4
MILK,36,4
ARMS,37,4
STEAL,38,4
KNIT,39,4
CELL,40,4
HEAD,41,4
STING,42,4
