Participant,Prime,Prime_Duration,rt,Response
JL3,TRAITOR,66.37500005,2066.945,TRACTION
JL3,CLAW,65.33000001,4116.55,TRACTION
JL3,OPTION,66.27499999,3215.955,XXXXX
JL3,CORNER,66.58999994,1489.015,COPY
JL3,HOSTEL,66.98,2416.94,HOSTEL
JL3,CHEER,66.04000006,1231.555,CHEER
JL3,CHEAT,66.97499997,548.405,XXXXX
JL3,PULL,68.59500008,1183.49,PULL
JL3,PIAZZA,68.00000009,1400.9,PIZZA
JL3,ERUPT,66.705,1300.37,ERUPT
JL3,SNAP,66.26499991,1215.655,SNAP
JL3,VODKA,65.91999996,1682.69,XXXXX
JL3,MUZZLE,65.58000005,1984.93,MUZZLE
JL3,MEET,68.96999991,999.0000001,MEET
JL3,PEEP,66.72,1318.18,PEEP
JL3,SHAVE,66.93500001,1147.04,SHEEP
JL3,SPAN,66.63000002,983.84,SPAN
JL3,FREAK,66.80999999,1084.335,FREAK
JL3,SPUN,67.69499998,1082.64,COPY
JL3,FOREST,67.64999998,1333.245,FOREST
JL3,REACTOR,67.75000005,1816.75,TRACTOR
JL3,SUIT,66.97000004,866.405,SUIT
JL3,VOID,65.51999995,733.3300001,VOID
JL3,WIND,66.77499996,1908.905,WIND
JL3,TRIVIA,66.63999998,1632.685,TRIVIA
JL3,UNEASY,66.40500005,1800.065,UNEASY
JL3,MIDLAND,67.6500001,1533.235,MIDLAND
JL3,FLAK,66.83999998,1266.385,FLAKE
JL3,EFFIGY,66.41500001,1798.895,EFFICACY
JL3,TOTALLY,66.67500001,1449.01,TOTALLY
JL3,MORAL,66.77499996,1316.595,MORAL
JL3,LEND,66.11999997,334.8600001,XXXXX
JL3,SPUNK,65.97499992,1650.03,SPUNK
JL3,STARK,67.72499997,268.485,XXXXX
JL3,RESUME,65.73000003,1248.735,RESUME
JL3,CEASE,66.86999998,1098.545,CEASE
JL3,LYNX,66.63000002,1433.135,LEAP
JL3,KEEP,66.82000007,315.83,XXXXX
JL3,FAUNA,66.04499999,1417.865,FAUNA
JL3,DAMAGE,66.71499996,1630.665,DAMAGE
