RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
WEIGHT,slash,1.42704,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
STRIPE,z,0.86473,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
JEANS,slash,1.58255,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
CLOWN,z,0.83245,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
TIGER,slash,0.65005,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
PURPOSE,slash,0.549855,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
COLLECT,z,1.96594,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
MAD,z,0.94931,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SUPPER,slash,0.903565,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
BANK,z,0.902315,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
NONE,slash,0.78364,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
FENCE,slash,0.55005,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
DISAGREE,slash,0.717415,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
MAYBE,slash,0.54999,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
OFFICE,slash,1.06921,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
QUART,slash,0.58219,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
PROBLEM,slash,0.650215,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
GHOST,slash,0.748935,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
HORSE,slash,0.583775,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
WORST,slash,0.63316,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SHORT,slash,0.56627,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
ENTER,slash,0.983235,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
CHURCH,z,1.03249,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SURE,slash,0.76728,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SAME,slash,1.03003,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
OVEN,z,0.866225,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SMELL,z,0.887185,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SILVER,z,1.233785,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
FRIGHT,slash,1.118325,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
GROSS,slash,1.25143,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
READ,slash,0.649835,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
DIRT,slash,0.803725,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
EARLY,slash,0.815605,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
GRASS,slash,0.59996,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
TOOTH,slash,0.84998,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SOFT,slash,0.733505,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SWORD,z,0.79996,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
JUMP,slash,0.833785,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
RIGHT,slash,0.85016,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
PEPPER,slash,1.08195,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SOUR,slash,1.000335,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
ALIVE,slash,0.64934,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SHEETS,z,0.831115,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
BUSH,z,1.100375,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
SOUTH,z,1.00049,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
TOWN,z,1.632255,GA2,1,2020-10-17_18h44.20.443,DelayedExp,2020.1.3,60
