RecalledWord,StudyPosition,Block
SQUARE,1,1
TENNIS,2,1
KIDNAP,3,1
STATES,4,1
NAVY,5,1
TOES,6,1
ALIVE,7,1
BRANCH,8,1
BUCKET,9,1
PURPLE,10,1
SOAP,11,1
SPIDER,12,1
NEWS,13,1
FIRST,14,1
THREAD,15,1
ARGUE,16,1
PAIN,17,1
INHALE,18,1
BUTTER,19,1
CHAIN,20,1
MIDDLE,21,1
THIRST,22,1
WINTER,23,1
LESS,24,1
SLOW,25,1
TEST,26,1
MOTHER,27,1
HUNGER,28,1
MOST,29,1
WAITER,30,1
CANDLE,31,1
LOOK,32,1
BALLET,33,1
SEEK,34,1
CLUE,35,1
NOSE,36,1
SUPPER,37,1
TOUR,38,1
WILD,39,1
VERB,40,1
READ,41,1
BORROW,42,1
QUEEN,1,2
GRASS,2,2
WHOLE,3,2
PEPPER,4,2
MINUS,5,2
ANIMAL,6,2
OFFICE,7,2
SHARK,8,2
SHORT,9,2
TIGER,10,2
MEAN,11,2
CANCER,12,2
BEFORE,13,2
LEMON,14,2
MUSCLE,15,2
SHOVE,16,2
CORAL,17,2
FENCE,18,2
CLOSE,19,2
ENTER,20,2
WORST,21,2
THERE,22,2
FOUND,23,2
HORSE,24,2
ROCK,25,2
FINGER,26,2
DOLLAR,27,2
THROW,28,2
QUART,29,2
YOURS,30,2
WHERE,31,2
PHONE,32,2
EARLY,33,2
TEETH,34,2
UNCLE,35,2
SPOON,36,2
MINUTE,37,2
LEAVES,38,2
BEHIND,39,2
PLANT,40,2
CLOCK,41,2
GIRLS,42,2
GROSS,1,3
NICKEL,2,3
EGGS,3,3
PICKLE,4,3
BEACH,5,3
FLOWER,6,3
LENGTH,7,3
GUITAR,8,3
WORK,9,3
FRIGHT,10,3
STREAM,11,3
RIGHT,12,3
GLORY,13,3
TWELVE,14,3
LAWYER,15,3
HORN,16,3
JAIL,17,3
ORANGE,18,3
BIRD,19,3
WEST,20,3
CHAIR,21,3
OUTTAKE,22,3
DAGGER,23,3
FISH,24,3
STOP,25,3
MONEY,26,3
CHANGE,27,3
YELLOW,28,3
CLAM,29,3
DREAM,30,3
SONG,31,3
STAIRS,32,3
STORY,33,3
NUMBER,34,3
CHEESE,35,3
SMOOTH,36,3
BOMB,37,3
SELLER,38,3
CRACKER,39,3
SHEETS,40,3
NEPHEW,41,3
WEIGHT,42,3
KILL,1,4
PRESENT,2,4
SORRY,3,4
ROAD,4,4
BELOW,5,4
LEARN,6,4
HOOP,7,4
FROG,8,4
DEAF,9,4
NOISE,10,4
SMOKE,11,4
JUMP,12,4
SHOES,13,4
BRIDE,14,4
LAKE,15,4
FIVE,16,4
STARS,17,4
PICTURE,18,4
GHOST,19,4
SWEET,20,4
DOOR,21,4
TRASH,22,4
TRAIN,23,4
LAND,24,4
HOTEL,25,4
MINOR,26,4
SMILE,27,4
DUSK,28,4
SOUTH,29,4
SWAMP,30,4
CAMP,31,4
GEEK,32,4
TIGHT,33,4
DIRT,34,4
STOMACH,35,4
DEVIL,36,4
KISS,37,4
THIEF,38,4
WORLD,39,4
POUND,40,4
BLACK,41,4
WHEAT,42,4
