Participant,Prime,Prime_Duration,rt,Response
LW,MUZZLE,64.15500003,8001.405,XXXXX
LW,CEASE,66.53499999,7991.215,XXXXX
LW,TOTALLY,65.75999991,8003.39,XXXXX
LW,VODKA,66.14000001,8002.46,XXXXX
LW,DAMAGE,67.60499999,7986.545,XXXXX
LW,RESUME,65.14999992,8003.71,XXXXX
LW,SPAN,67.42999982,7997.175,XXXXX
LW,KEEP,49.33000007,7990.795,XXXXX
LW,MEET,65.98499999,8005.975,XXXXX
LW,CHEAT,66.38999982,7988.65,XXXXX
LW,PIAZZA,66.45000004,8003.715,XXXXX
LW,STARK,64.56500012,8003.56,XXXXX
LW,ERUPT,67.43000005,7991.775,XXXXX
LW,TRIVIA,65.91999996,8004.355,XXXXX
LW,FOREST,66.29500003,8003.29,XXXXX
LW,EFFIGY,66.24499988,7990.185,XXXXX
LW,MORAL,52.15499992,7996.815,XXXXX
LW,PULL,65.05000009,7989.62,XXXXX
LW,VOID,66.61500013,7988.635,XXXXX
LW,SPUNK,66.19000016,8002.955,XXXXX
LW,FAUNA,66.37000013,7991.09,XXXXX
LW,UNEASY,65.97499992,7991.835,XXXXX
LW,OPTION,65.95000019,8004.255,XXXXX
LW,LYNX,67.79499981,7988.9,XXXXX
LW,CORNER,66.15999993,7988.11,XXXXX
LW,SPUN,66.29499979,7990.25,XXXXX
LW,REACTOR,67.20000017,7988.435,XXXXX
LW,CLAW,61.92000001,8003.14,XXXXX
LW,SUIT,66.14000001,8004.93,XXXXX
LW,WIND,66.43999997,7991.475,XXXXX
LW,FREAK,67.22499989,7994.25,XXXXX
LW,LEND,66.38000021,7989.685,XXXXX
LW,SHAVE,65.3700002,7989.12,XXXXX
LW,MIDLAND,52.31499998,7997.455,XXXXX
LW,TRAITOR,65.55499998,7995.135,XXXXX
LW,PEEP,65.925,7994.35,XXXXX
LW,CHEER,66.3699999,8001.79,XXXXX
LW,SNAP,65.20499988,8055.855,XXXXX
LW,HOSTEL,67.025,8010.29,XXXXX
LW,FLAK,50.47999998,8004.34,XXXXX
