Participant,Prime,Prime_Duration,rt,Response
CY,SNAP,67.215,5100.115,SNACK
CY,DAMAGE,66.46999999,3883.27,BLANK
CY,SPUN,66.11500001,4635,NOTHING
CY,SUIT,65.55999999,1591.09,NAD
CY,SPAN,66.825,4588.34,I DONT SEE 
CY,TOTALLY,66.54999999,1317.32,WHAT
CY,FLAK,66.20999999,2240.765,STRANG
CY,VODKA,66.92,2399.975,GRAY
CY,CEASE,67.45,4700.56,BLANK
CY,UNEASY,65.29499999,1483.825,GREY
CY,MEET,67.115,2533.165,GREY AGAIN
CY,TRAITOR,67.36500001,5968.835,WHITE BOX I
CY,FAUNA,66.315,3866.245,SPEECH BUBB
CY,CLAW,66.255,2717.435,WAIT
CY,WIND,66.19,2749.59,NEVER MIND
CY,TRIVIA,66.035,3500.61,NO SMALL TE
CY,LYNX,65.87999999,3416.57,STILL NADA
CY,REACTOR,67.05499999,1351.505,GREY
CY,ERUPT,65.965,6504.575,SWITCH
CY,OPTION,67.78499999,4204.215,JUST GREY N
CY,KEEP,66.17000001,3367.8,FRIDAY
CY,SHAVE,66.26000001,3165.65,EVENING
CY,VOID,51.85999999,2132.64,THIRTEENTH
CY,CHEER,66.7,1316.125,SPOOKY
CY,CHEAT,66.37999999,2249.72,THANKSGIVIN
CY,MUZZLE,66.73999999,6400.9,CONFUSION
CY,EFFIGY,65.68500001,7699.18,ROOM
CY,FREAK,65.795,1034.22,DESK
CY,PEEP,67.54999999,1400.9,CHAIR
CY,PIAZZA,66.99000001,3137.405,WALL
CY,MORAL,66.315,900.85,BED
CY,RESUME,67.24999999,1065.61,WINDOW
CY,LEND,67.08499999,2782.69,DUSK
CY,FOREST,66.595,3532.42,SUNSET
CY,SPUNK,66.21999999,4467.83,AUTUMN
CY,MIDLAND,64.75999999,1200.265,WINTER
CY,PULL,67.5,2099.27,TRANSITION
CY,STARK,66.94,1366.41,COLDER
CY,HOSTEL,67.895,1300.89,WEATHER
CY,CORNER,65.66499999,2550.2,SNOW
