Participant,Prime,Prime_Duration,rt,Response
JR,MUZZLE,67,2984,MUZZLE
JR,TRIVIA,67,2083,XXXXX
JR,LYNX,67,716,XXXXX
JR,TOTALLY,67,368,XXXXX
JR,ERUPT,67,1550,ERUPT
JR,PIAZZA,67,1700,XXXXX
JR,PEEP,67,1950,PEOPLE
JR,FREAK,66,1867,DISTRACT
JR,PULL,67,1033,XXXXX
JR,CLAW,67,1300,CLAW
JR,MIDLAND,66,1662,MIDLAND
JR,CHEAT,67,2333,CHIEF
JR,STARK,67,1116,STARK
JR,CEASE,66,800,XXXXX
JR,SUIT,66,1017,SUIT
JR,TRAITOR,67,1900,TRAILER
JR,CHEER,67,2500,XXXXX
JR,SPUN,67,1501,SPUN
JR,EFFIGY,66,2384,EFIGY
JR,SNAP,68,1032,SNAP
JR,SPUNK,66,1649,XXXXX
JR,MORAL,66,1234,MORAL
JR,LEND,67,1200,LENSE
JR,REACTOR,67,667,XXXXX
JR,CORNER,67,1251,CORNER
JR,FAUNA,66,1783,FAUN
JR,FOREST,66,1166,FOREST
JR,SPAN,67,666,XXXXX
JR,HOSTEL,67,1261,XXXXX
JR,UNEASY,66,1067,MONEY
JR,WIND,66,1149,STRESS
JR,VOID,68,733,XXXXX
JR,FLAK,67,1484,FLAKE
JR,OPTION,66,1583,OPINION
JR,VODKA,66,1067,OPTION
JR,MEET,66,2117,SCORPION
JR,DAMAGE,67,650,XXXXX
JR,SHAVE,67,2400,SHAVE
JR,RESUME,77,1249,RESUME
JR,KEEP,66,1367,XXXXX
