Participant,Prime,Prime_Duration,rt,Response
GL,MEET,65.71000005,1800.12,MEET
GL,TRIVIA,66.28500001,2684.225,TRIVIA
GL,CLAW,65.72000001,1984.455,CLAW
GL,CEASE,68.01000005,1033.285,XXXXX
GL,SPUNK,67.31499999,1299.84,SPICE
GL,PIAZZA,67.16499996,1533.455,PIZZA
GL,FLAK,74.19000001,983.11,FALE
GL,SPAN,75.27000003,1050.985,SALE
GL,FAUNA,65.73999999,1649.36,FAUNA
GL,OPTION,65.94,2433.495,OPTION
GL,SUIT,65.39,1133.215,SUIT
GL,MUZZLE,66.77000003,1565.49,MUST
GL,MIDLAND,66.64500001,1550.275,INLAND
GL,TRAITOR,66.66000001,1717.09,TRACTO
GL,KEEP,66.35499996,1881.795,TRACTOR
GL,PEEP,66.19000004,1582.73,SHEEP
GL,VOID,66.25500001,2049.545,AVOID
GL,ERUPT,67.69499998,4331.42,ERUPT
GL,UNEASY,66.14000001,3232.24,UNEASHY
GL,EFFIGY,65.87000005,1599.14,FIGHT
GL,LYNX,66.89999998,2099.49,XXXXX
GL,STARK,67.57499999,1161.055,STARS
GL,WIND,59.63500001,348.545,XXXXX
GL,DAMAGE,67.75499997,1349.675,DREAM
GL,TOTALLY,67.34499999,2048.36,XXXXX
GL,LEND,66.83500001,4749.43,SEND
GL,CHEER,65.56999998,1415.915,CHEER
GL,VODKA,61.84500002,1833.49,VODKA
GL,SHAVE,66.17499999,1182.91,SHAVE
GL,FOREST,66.47999998,5183.04,FOREST
GL,SNAP,66.56500004,1783.955,SNAP
GL,CORNER,66.54999999,6251.81,CORNER
GL,REACTOR,66.20499998,1416.25,REACT
GL,SPUN,67.05499999,1616.1,SPUN
GL,HOSTEL,67.14999996,1432.94,HOTEL
GL,FREAK,66.98499998,1633.335,FREAK
GL,PULL,67.24499998,1499.645,PULL
GL,CHEAT,66.90999999,1601.09,CHEAT
GL,RESUME,66.49499998,1416.025,RESUME
GL,MORAL,66.18999998,2117.525,MORAL
