"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"HAPPY","slash",1.170655,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,"Studied",4,4,NA,"Related","SALAD","LETTUCE",NA,"8","19","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","Unprimed",NA
"NOSE","z",0.91053,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"TOWN","slash",1.142775,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,"Studied",5,2,NA,"firstword","firstword",NA,NA,"1",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","firstword","Unprimed",NA
"TOOL","z",1.012755,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,"Studied",7,1,NA,NA,NA,NA,"PLIERS",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"CORAL","z",1.862195,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SWEET","z",1.27993,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"PURPOSE","slash",0.856715,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,"Studied",39,1,NA,"Identical","TOCK",NA,NA,"7","35","Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"EXPLODE","slash",1.726805,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,"Studied",41,2,NA,"Identical","GRAND",NA,NA,"8",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Identical","Unprimed",NA
"NOISE","slash",1.369005,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"ROCK","z",1.038455,"AM",1,"2020-11-11_15h44.17.062","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
