"RecogWord","key_resp_3.keys","key_resp_3.rt","participant","session","date","expName","psychopyVersion","frameRate","Studied","StudyPosition","Block","WasPrimeOnDay1","Day1PrimeCondition","Day1Prime","Day1PrimeFor","RelatedPrimePresentedonDay1","Day1Position","Day2Position","RecogDecision","WordStatus","Hit","Miss","FalseAlarm","CorrectRejection","Day1Recalled","WithinTrialPrimed","WithinTrialPrimeCondition","CrossTrialPrimed","CrossTrialPrimeCondition"
"MOTHER","z",1.622845,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"SHOES","slash",0.95391,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"SORRY","slash",1.269155,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"DISAGREE","z",0.76012,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",34,4,NA,NA,NA,NA,"AGREE",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"TOWN","slash",0.77055,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",11,1,NA,"Related","CITY","TOWN","CITY","29",NA,"Old","Old",1,0,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"DESERT","z",0.954135,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",37,3,NA,"Related","CAMEL","DESERT","CAMEL","27",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"BELL","z",1.07705,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",12,3,NA,NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"FOOD","z",1.778175,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",31,3,NA,"Related","GOURMET","FOOD","GOURMET","22",NA,"New","Old",0,1,0,0,"Recalled","WithinTrialPrimed","Related","CrossTrialPrimed","Related"
"SILK","slash",1.20941,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",28,2,"Identical",NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"SOUTH","slash",1.17817,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated","Unrelated","SOUTH",NA,NA,"18",NA,"Old","New",0,0,1,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Unrelated"
"CANDLE","slash",0.67615,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated","Unrelated","CANDLE",NA,NA,"41",NA,"Old","New",0,0,1,0,"Recalled","WithinTrialPrimed","Unrelated","CrossTrialPrimed","Unrelated"
"MINOR","z",0.829325,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,"Unrelated",NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"CrossTrialPrimed","Unrelated"
"GLORY","slash",1.08055,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"TOUCH","slash",0.788035,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",10,1,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"BEFORE","z",0.78861,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","New",0,0,0,1,"NotStudied","Unprimed",NA,"Unprimed",NA
"BREAD","z",0.864575,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",14,1,"Identical",NA,NA,NA,NA,NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Identical"
"VOTE","slash",0.88206,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",11,4,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
"TOCK","z",0.78507,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",15,4,NA,NA,NA,NA,"TICK",NA,NA,"New","Old",0,1,0,0,"NotRecalled","Unprimed",NA,"CrossTrialPrimed","Related"
"THIRST","slash",1.26173,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old","New",0,0,1,0,"NotStudied","Unprimed",NA,"Unprimed",NA
"TOOTH","slash",0.81868,"RP",2,"2020-11-05_14h32.13.176","DelayedExp","2020.1.3",60,"Studied",41,1,NA,NA,NA,NA,NA,NA,NA,"Old","Old",1,0,0,0,"NotRecalled","Unprimed",NA,"Unprimed",NA
