RecalledWord,StudyPosition,Block
LAND,1,1
SMOKE,2,1
SHOES,3,1
DEVIL,4,1
KILL,5,1
FROG,6,1
WHEAT,7,1
SORRY,8,1
GHOST,9,1
NOISE,10,1
SWEET,11,1
PICTURE,12,1
DOOR,13,1
TRAIN,14,1
STOMACH,15,1
DIRT,16,1
SWAMP,17,1
JUMP,18,1
THIEF,19,1
ROAD,20,1
TIGHT,21,1
WORLD,22,1
LAKE,23,1
SMILE,24,1
LEARN,25,1
MINOR,26,1
PRESENT,27,1
BRIDE,28,1
FIVE,29,1
HOTEL,30,1
STARS,31,1
DUSK,32,1
HOOP,33,1
CAMP,34,1
KISS,35,1
DEAF,36,1
BLACK,37,1
BELOW,38,1
TRASH,39,1
SOUTH,40,1
GEEK,41,1
POUND,42,1
PURPLE,1,2
SQUARE,2,2
THIRST,3,2
FIRST,4,2
BRANCH,5,2
NEWS,6,2
CANDLE,7,2
CHAIN,8,2
SLOW,9,2
TENNIS,10,2
SUPPER,11,2
BUTTER,12,2
MOST,13,2
ARGUE,14,2
BUCKET,15,2
TEST,16,2
MIDDLE,17,2
CLUE,18,2
NAVY,19,2
WILD,20,2
LESS,21,2
KIDNAP,22,2
MOTHER,23,2
SOAP,24,2
TOUR,25,2
ALIVE,26,2
WAITER,27,2
THREAD,28,2
INHALE,29,2
LOOK,30,2
SPIDER,31,2
NOSE,32,2
STATES,33,2
PAIN,34,2
WINTER,35,2
TOES,36,2
READ,37,2
BALLET,38,2
BORROW,39,2
SEEK,40,2
HUNGER,41,2
VERB,42,2
ROCK,1,3
GIRLS,2,3
FENCE,3,3
FOUND,4,3
MINUTE,5,3
PEPPER,6,3
LEAVES,7,3
LEMON,8,3
HORSE,9,3
PHONE,10,3
CANCER,11,3
THERE,12,3
MEAN,13,3
WHERE,14,3
CLOSE,15,3
CLOCK,16,3
DOLLAR,17,3
ANIMAL,18,3
MUSCLE,19,3
ENTER,20,3
THROW,21,3
PLANT,22,3
FINGER,23,3
WORST,24,3
SHARK,25,3
TEETH,26,3
BEHIND,27,3
UNCLE,28,3
CORAL,29,3
YOURS,30,3
BEFORE,31,3
QUART,32,3
SHORT,33,3
OFFICE,34,3
QUEEN,35,3
WHOLE,36,3
GRASS,37,3
SHOVE,38,3
MINUS,39,3
EARLY,40,3
TIGER,41,3
SPOON,42,3
OUTTAKE,1,4
WEIGHT,2,4
STOP,3,4
CHANGE,4,4
HORN,5,4
PICKLE,6,4
JAIL,7,4
FLOWER,8,4
LENGTH,9,4
STORY,10,4
EGGS,11,4
GLORY,12,4
BIRD,13,4
MONEY,14,4
FISH,15,4
CLAM,16,4
NEPHEW,17,4
CHAIR,18,4
CRACKER,19,4
BEACH,20,4
BOMB,21,4
DAGGER,22,4
STREAM,23,4
STAIRS,24,4
SONG,25,4
SMOOTH,26,4
SHEETS,27,4
SELLER,28,4
NICKEL,29,4
DREAM,30,4
WEST,31,4
GROSS,32,4
ORANGE,33,4
LAWYER,34,4
WORK,35,4
YELLOW,36,4
RIGHT,37,4
FRIGHT,38,4
GUITAR,39,4
TWELVE,40,4
CHEESE,41,4
NUMBER,42,4
