Participant,Prime,Prime_Duration,rt,Response
YR,CHEAT,53.045,8002.785,CHEAT
YR,RESUME,65.38,7999.735,RESUME
YR,FAUNA,72.825,1567,XXXXX
YR,KEEP,59.41,619.145,XXXXX
YR,OPTION,52.82,8029.11,XXXXX
YR,PEEP,55.37,3359.45,XXXXX
YR,DAMAGE,67.685,7988.56,DAMAGE
YR,HOSTEL,65.395,8003.95,HOTEL
YR,SUIT,56.795,1447.005,XXXXX
YR,SPUN,74.1,1012.68,XXXXX
YR,MORAL,57.83,7992.435,MORAL
YR,VOID,59.79,8011.185,XXXXX
YR,WIND,66.185,7996.03,WIND
YR,CLAW,58.54,7993.035,CLAW
YR,CEASE,57.695,7991.605,CEASE
YR,MUZZLE,52.15,7998.195,PUZZLE
YR,SHAVE,73.04,8013.33,SHAVE
YR,STARK,61.02,8014.15,SHARK
YR,UNEASY,70.165,1278.76,XXXXX
YR,SPAN,67.46,7989.86,XXXXX
YR,VODKA,73.25,3801.15,XXXXX
YR,MEET,74.425,7988.07,MEET
YR,FOREST,64.34,8012.93,XXXXX
YR,TOTALLY,67.745,7995.95,TOTALLY
YR,CHEER,65.72,7997.165,CHEER
YR,TRAITOR,58.5,840.885,XXXXX
YR,MIDLAND,74.45,7996.87,LAND
YR,ERUPT,68.03,8003.51,ERUPT
YR,FREAK,65.335,8003.47,FREAK
YR,SNAP,59.9,7997.585,SNAP
YR,EFFIGY,58.085,8005.485,XXXXX
YR,CORNER,59.3,7998.075,XXXXX
YR,PIAZZA,55.67,2115.44,XXXXX
YR,FLAK,73.07,7988.39,XXXXX
YR,LYNX,55.175,8002.365,XXXXX
YR,REACTOR,65.54,947.255,XXXXX
YR,SPUNK,52.05,7997.065,XXXXX
YR,PULL,64.835,8000.4,PULL
YR,TRIVIA,66.97,8003.38,TRIVIA
YR,LEND,66.1,8004.685,BLEND
