RecalledWord,StudyPosition,Block
STING,1,1
PENNY,2,1
SPOTS,3,1
WOOD,4,1
TOOTH,5,1
STEAL,6,1
SKIN,7,1
STRESS,8,1
LIGHT,9,1
BIKE,10,1
RULE,11,1
SUBJECT,12,1
CELL,13,1
FAKE,14,1
NIGHTS,15,1
UNDER,16,1
GRAVE,17,1
CLIMB,18,1
TOUCH,19,1
WRITE,20,1
DOCTOR,21,1
SHEEP,22,1
EXPLODE,23,1
ROSE,24,1
GRAND,25,1
MATH,26,1
REPEAT,27,1
GUILT,28,1
PROPER,29,1
BREAD,30,1
MOVE,31,1
STUPID,32,1
BRAIN,33,1
HEAD,34,1
BABY,35,1
MILK,36,1
SELF,37,1
CLASS,38,1
TOWN,39,1
SHIRT,40,1
ARMS,41,1
KNIT,42,1
EFFECT,1,2
ITCH,2,2
SMART,3,2
SNEEZE,4,2
SILK,5,2
HELLO,6,2
SLEEP,7,2
WANT,8,2
MAD,9,2
COPY,10,2
ALLOW,11,2
MONKEY,12,2
BALL ,13,2
ENGLISH,14,2
SOFT,15,2
ONCE,16,2
OVEN,17,2
SPICE,18,2
PAPER,19,2
CARRY,20,2
BANK,21,2
PRIDE,22,2
MINIMUM,23,2
UNCLEAR,24,2
FRONT,25,2
TIRED,26,2
SURE,27,2
MAID,28,2
JEANS,29,2
NINE,30,2
LETTER,31,2
PENCIL,32,2
CASTLE,33,2
WATER,34,2
FINISH,35,2
FIRE,36,2
BOSS,37,2
SMALL,38,2
CAKE,39,2
LARGE,40,2
GLASSES,41,2
PLAN,42,2
VOLCANO,1,3
COLLECT,2,3
TAKE,3,3
DESERT,4,3
WARM,5,3
SOUR,6,3
CHOOSE,7,3
FOOD,8,3
STREET,9,3
HAPPY,10,3
MUSIC ,11,3
TREE,12,3
STICKY,13,3
BREAK,14,3
LAUGH,15,3
JACKET,16,3
TALK,17,3
MAYBE,18,3
LOSE,19,3
GAME,20,3
CLEAR,21,3
SICK,22,3
BOARD,23,3
STORE,24,3
MAGIC,25,3
DRESS,26,3
HAIR,27,3
ROOF,28,3
SWORD,29,3
BELL,30,3
NONE,31,3
HEAR,32,3
STRANGE,33,3
CHURCH,34,3
SING,35,3
SHIP,36,3
LETTUCE,37,3
SMELL,38,3
YEAR,39,3
PROBLEM,40,3
LOVE,41,3
FIND,42,3
VOTE,1,4
MARRY,2,4
TOOL,3,4
DRUGS,4,4
RENT,5,4
ANNOY,6,4
SHERIFF,7,4
STRIPE,8,4
REAL,9,4
EXACT,10,4
POTATO,11,4
DISAGREE,12,4
SPIT,13,4
WRONG,14,4
THIN,15,4
DRAW,16,4
EXCUSE,17,4
THANKS,18,4
PACKAGE,19,4
TRAILER,20,4
SCISSORS,21,4
SLIDE,22,4
HATE,23,4
CARD,24,4
RAIN,25,4
QUIET,26,4
CHILD,27,4
NECK,28,4
CLOWN,29,4
SHALLOW,30,4
STAMP,31,4
TOCK,32,4
YOUNG,33,4
MANY,34,4
PURPOSE,35,4
SILVER,36,4
KNIFE,37,4
DEATH,38,4
SAME,39,4
PIECE,40,4
BUSH,41,4
PLANE ,42,4
