RecogWord,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
CANDLE,z,1.474,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
BEFORE,slash,0.954,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
WHEAT,slash,0.679,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
TOUR,z,0.71,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
ITCH,z,0.603,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
BLACK,slash,0.807,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
FRONT,slash,1.43,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
HORN,z,0.507,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
JEANS,slash,0.518,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
NICKEL,slash,0.693,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
KISS,z,0.507,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
MINOR,slash,0.513,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
STICKY,z,0.52,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
NOISE,slash,0.359,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
GLORY,z,0.513,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
ROSE,z,0.649,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
PLANE ,slash,0.374,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
FIRST,slash,0.403,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
MATH,z,0.501,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
RAIN,slash,0.335,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
TAKE,z,0.347,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
MOVE,z,0.301,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
STREET,slash,0.247,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
READ,z,0.258,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
GAME,slash,0.341,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
STATES,slash,0.238,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
PLAN,z,0.398,JA,1,2020-11-14_11h35.42.741,DelayedExp,2020.1.3,60
