RecalledWord,StudyPosition,Block
TRASH,1,1
DIRT,2,1
DEVIL,3,1
THIEF,4,1
KILL,5,1
NOISE,6,1
BLACK,7,1
BRIDE,8,1
SMILE,9,1
TRAIN,10,1
GHOST,11,1
WHEAT,12,1
CAMP,13,1
POUND,14,1
JUMP,15,1
SMOKE,16,1
LEARN,17,1
HOOP,18,1
SWEET,19,1
STOMACH,20,1
FROG,21,1
DOOR,22,1
DEAF,23,1
GEEK,24,1
LAND,25,1
LAKE,26,1
HOTEL,27,1
STARS,28,1
SHOES,29,1
SOUTH,30,1
KISS,31,1
BELOW,32,1
FIVE,33,1
DUSK,34,1
WORLD,35,1
TIGHT,36,1
PICTURE,37,1
PRESENT,38,1
MINOR,39,1
SWAMP,40,1
SORRY,41,1
ROAD,42,1
HUNGER,1,2
SUPPER,2,2
TENNIS,3,2
BORROW,4,2
FIRST,5,2
NOSE,6,2
KIDNAP,7,2
CANDLE,8,2
TOUR,9,2
BUCKET,10,2
SEEK,11,2
LOOK,12,2
TEST,13,2
MIDDLE,14,2
STATES,15,2
MOTHER,16,2
NAVY,17,2
READ,18,2
ALIVE,19,2
WAITER,20,2
NEWS,21,2
PAIN,22,2
ARGUE,23,2
CLUE,24,2
INHALE,25,2
SLOW,26,2
WINTER,27,2
TOES,28,2
SQUARE,29,2
THREAD,30,2
WILD,31,2
BALLET,32,2
MOST,33,2
BUTTER,34,2
CHAIN,35,2
PURPLE,36,2
SPIDER,37,2
BRANCH,38,2
LESS,39,2
THIRST,40,2
VERB,41,2
SOAP,42,2
BEFORE,1,3
THROW,2,3
PHONE,3,3
YOURS,4,3
WHERE,5,3
MUSCLE,6,3
WORST,7,3
TEETH,8,3
EARLY,9,3
QUEEN,10,3
GRASS,11,3
OFFICE,12,3
FOUND,13,3
ANIMAL,14,3
TIGER,15,3
HORSE,16,3
FINGER,17,3
THERE,18,3
CLOCK,19,3
ROCK,20,3
WHOLE,21,3
MINUS,22,3
MINUTE,23,3
CORAL,24,3
DOLLAR,25,3
CANCER,26,3
BEHIND,27,3
SPOON,28,3
SHORT,29,3
MEAN,30,3
SHARK,31,3
CLOSE,32,3
PEPPER,33,3
PLANT,34,3
GIRLS,35,3
LEMON,36,3
ENTER,37,3
UNCLE,38,3
FENCE,39,3
LEAVES,40,3
SHOVE,41,3
QUART,42,3
NEPHEW,1,4
CRACKER,2,4
BIRD,3,4
SHEETS,4,4
SELLER,5,4
RIGHT,6,4
SONG,7,4
STREAM,8,4
LENGTH,9,4
GUITAR,10,4
CHAIR,11,4
WEIGHT,12,4
GROSS,13,4
STOP,14,4
STAIRS,15,4
EGGS,16,4
CHANGE,17,4
JAIL,18,4
FISH,19,4
OUTTAKE,20,4
FLOWER,21,4
CHEESE,22,4
GLORY,23,4
MONEY,24,4
NICKEL,25,4
SMOOTH,26,4
NUMBER,27,4
LAWYER,28,4
ORANGE,29,4
BOMB,30,4
STORY,31,4
WEST,32,4
DREAM,33,4
YELLOW,34,4
TWELVE,35,4
PICKLE,36,4
DAGGER,37,4
FRIGHT,38,4
BEACH,39,4
HORN,40,4
CLAM,41,4
WORK,42,4
