DelayedWord,DelayedRT
SHOE,3163.62
POUND,4147.49
EVIL,1682.235
DUSK,1532.015
TRASH,1581.895
SMOKE,1332.63
SPIDER,1584.35
THIRST,2248.33
MOTHER,1798.985
MUST,2782.105
BELOW,1714.24
TRAIN,1782.335
JUMP,1548.445
FENCE,3048.18
LEMON,3148.175
SHARK,1581.815
TEETH,1465.82
SPOON,1432.815
FROG,4248.155
KISS,1614.83
SWAMP,1298.53
SOUTH,1265.68
LEARN,1015.28
SMILE,1098.5
STARS,4647.595
FLESH,6480.155
,7996.185
STREET,7146.185
WORST,5295.955
UNCLE,1049.11
PEPPER,1482.01
THROW,2125.21
FOUND,1809.795
,7995.7
BALL,3323.725
,7996.84
,7994.995
,7995.965
GUITAR,5696.645
MONEY,2563.815
DOLLAR,1649.14
,7988.73
OUTTAKE,1741.055
,7995.565
SHOW,7511.39
,7987.87
,7996.215
OPEN,3614.23
ROCK,1515.645
CLOSE,1982.315
OFFICE,3631.665
CHAIR,4046.12
GROSS,1064.415
FISH,949.2149999
,7995.965
,7995.3
SORRY,4380.285
,7995.925
,7996.68
,8003.585
,7994.93
INHALE,4064.545
THREAD,1614.785
SEE,6613.2
,7995.295
CLOCK,1597.475
MINUTE,2049.29
,7995.08
WORK,1381.205
,7995.485
,7996.64
,7996.65
JAIL,2181.855
,7998.3
,7994.98
ORANGE,2464.425
SOUND,7029.725
DEAF,1349.78
DOOR,832.6099999
,7989.065
,7995.535
LIGHT,1614.56
,7998.09
PHONE,5840.985
MINUS,1282.445
,8006.13
,7995
RED,5896.12
MUSIC,3710.275
,7994.6
BUTTER,4164.275
,7996.5
,7995.93
,7997.44
,7991.11
WILL,5473.79
,7995.95
,7989.935
,7994.705
BRANCH,5523.635
